Year,nation,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,min_age,max_age,scenario,method,mean,lower,upper,attr
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,A,di_coxme,103593.603597042,99023.2975559959,106640.474291073,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,B,di_gee,95034.3321604433,90508.8877718509,98051.2950861717,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,B,di_coxme,102576.739474764,98051.2950861717,105593.702400493,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,C,di_gee,61693.9078098077,58756.1026760075,63652.4445656747,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,absolute number,25,115,C,di_coxme,66590.2496994751,63652.4445656747,68548.7864553421,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_gee,356.875151380559,339.881096552914,368.204521265657,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,385.198576093303,368.204521265657,396.5279459784,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_gee,353.372101723335,336.544858784129,364.590263682806,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,381.417506622013,364.590263682806,392.635668581484,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_gee,229.400316397991,218.47649180761,236.682866124911,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,247.606690715292,236.682866124911,254.889240442212,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,A,di_gee,640.934014541725,610.413347182596,661.281126114478,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,A,di_coxme,691.801793473609,661.281126114478,712.148905046362,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,B,di_gee,634.642672397957,604.42159275996,654.790058823289,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,B,di_coxme,685.011138461288,654.790058823289,705.15852488662,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,C,di_gee,411.994124996721,392.375357139735,425.073303568046,attributable
2010,us,White,Not Hispanic or Latino,A,666,4,nvss,YLL,crude rate,25,115,C,di_coxme,444.692071425033,425.073303568046,457.771249996358,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,A,di_gee,4402.14564609892,4192.51966295136,4541.89630153063,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,A,di_coxme,4751.5222846782,4541.89630153063,4891.27294010992,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,B,di_gee,4388.09572287588,4179.13878369132,4527.40034899892,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,B,di_coxme,4736.3572881835,4527.40034899892,4875.66191430654,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,C,di_gee,2853.55321784423,2717.66973128023,2944.14220888691,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,absolute number,25,115,C,di_coxme,3080.02569545093,2944.14220888691,3170.6146864936,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,15.285774471893,14.5578804494219,15.7710371535404,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,16.4989311760115,15.7710371535404,16.9841938576589,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,15.236988271935,14.5114174018429,15.7207021853297,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,16.4462730554219,15.7207021853297,16.9299869688167,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,9.90852516889472,9.43669063704261,10.2230815234628,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,10.694916055315,10.2230815234628,11.009472409883,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,A,di_gee,29.4582257841348,28.0554531277475,30.3934075550597,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,A,di_coxme,31.7961802114471,30.3934075550597,32.7313619823721,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,B,di_gee,29.3642066753121,27.9659111193449,30.2964037126236,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,B,di_coxme,31.6946992685909,30.2964037126236,32.6268963059024,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,C,di_gee,19.0953734238195,18.1860699274471,19.7015757547344,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,Deaths,crude rate,25,115,C,di_coxme,20.6108792511068,19.7015757547344,21.2170815820217,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,A,di_gee,86800.6525525593,82667.2881452947,89556.2288240691,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,A,di_coxme,93689.593231334,89556.2288240691,96445.1695028438,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,B,di_gee,86523.6188962209,82403.4465678295,89270.4004484819,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,B,di_coxme,93390.5727768735,89270.4004484819,96137.3543291344,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,C,di_gee,56265.8079297836,53586.4837426512,58052.0240545387,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,absolute number,25,115,C,di_coxme,60731.3482416713,58052.0240545387,62517.5643664263,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_gee,320.110484129163,304.86712774206,330.272721720565,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,345.516078107668,330.272721720565,355.67831569907,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_gee,319.088816949911,303.894111380868,329.218620662607,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,344.413326231651,329.218620662607,354.543129944346,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_gee,207.501608417234,197.620579444985,214.0889610654,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,223.96999003765,214.0889610654,230.557342685816,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,A,di_gee,580.851572543829,553.191973851267,599.291305005538,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,A,di_coxme,626.950903698103,599.291305005538,645.390636159812,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,B,di_gee,578.997722023129,551.42640192679,597.378602087355,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,B,di_coxme,624.949922183696,597.378602087355,643.330802247922,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,C,di_gee,376.518863111937,358.589393439941,388.471842893269,attributable
2010,us,White,Not Hispanic or Latino,A,666,5,nvss,YLL,crude rate,25,115,C,di_coxme,406.401312565266,388.471842893269,418.354292346598,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,A,di_gee,2878.69579948332,2741.61504712697,2970.08296772088,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,A,di_coxme,3107.16372007724,2970.08296772088,3198.5508883148,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,B,di_gee,2878.08713508773,2741.03536675023,2969.45498064608,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,B,di_coxme,3106.50674898359,2969.45498064608,3197.87459454193,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,C,di_gee,1963.85250006949,1870.33571435189,2026.19702388122,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,absolute number,25,115,C,di_coxme,2119.71380959881,2026.19702388122,2182.05833341054,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,12.7765675801671,12.1681596001591,13.1821729001724,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,13.7905808801804,13.1821729001724,14.1961862001857,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,12.7738661339826,12.1655867942691,13.1793856937916,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,13.787665033505,13.1793856937916,14.193184593314,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,8.71620203465797,8.30114479491237,8.99290686115505,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,9.40796410090068,8.99290686115505,9.68466892739776,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,A,di_gee,25.8462817777955,24.6155064550433,26.6667986596302,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,A,di_coxme,27.8975739823824,26.6667986596302,28.7180908642172,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,B,di_gee,25.840816903223,24.6103018125934,26.6611602969761,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,B,di_coxme,27.8916753876058,26.6611602969761,28.712018781359,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,C,di_gee,17.6323893257267,16.7927517387874,18.1921477170196,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,Deaths,crude rate,25,115,C,di_coxme,19.031785303959,18.1921477170196,19.5915436952519,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,A,di_gee,56889.5737473188,54180.546426018,58695.5919615194,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,A,di_coxme,61404.6192828204,58695.5919615194,63210.637497021,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,B,di_gee,56877.5451550562,54169.0906238632,58683.181509185,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,B,di_coxme,61391.6360403783,58683.181509185,63197.272394507,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,C,di_gee,38810.1902436555,36962.0859463386,40042.2597752001,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,absolute number,25,115,C,di_coxme,41890.3640725171,40042.2597752001,43122.4336040617,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_gee,273.539873290235,260.514165038319,282.223678791512,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,295.249387043429,282.223678791512,303.933192544706,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_gee,273.482036688787,260.45908256075,282.164006107479,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,295.186960235517,282.164006107479,303.868929654208,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_gee,186.609493134403,177.72332679467,192.533604027559,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,201.419770367293,192.533604027559,207.343881260449,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,A,di_gee,510.781289761769,486.458371201686,526.996568801825,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,A,di_coxme,551.319487361911,526.996568801825,567.534766401967,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,B,di_gee,510.67329141576,486.355515634058,526.885141936895,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,B,di_coxme,551.202917718599,526.885141936895,567.414768239734,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,C,di_gee,348.456100525595,331.862952881519,359.518198954979,attributable
2010,us,White,Not Hispanic or Latino,A,666,6,nvss,YLL,crude rate,25,115,C,di_coxme,376.111346599055,359.518198954979,387.173445028439,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,A,di_gee,48252.6022222935,45954.8592593273,49784.4308642711,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,A,di_coxme,52082.1738272375,49784.4308642711,53614.0024692151,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,B,di_gee,47338.7823413183,45084.5546107794,48841.6008283443,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,B,di_coxme,51095.8285588833,48841.6008283443,52598.6470459093,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,C,di_gee,29943.7894166728,28517.8946825455,30894.385906091,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,absolute number,25,115,C,di_coxme,32320.2806402183,30894.385906091,33270.8771296365,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_gee,18.2538824673616,17.3846499689159,18.8333707996588,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,A,di_coxme,19.7026032981047,18.8333707996588,20.2820916304019,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_gee,17.9081858637502,17.0554151083336,18.4766997006946,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,B,di_coxme,19.3294704561114,18.4766997006946,19.8979842930558,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_gee,11.3276877819211,10.7882740780201,11.6872969178551,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,age-adjusted rate,25,150,C,di_coxme,12.2267106217561,11.6872969178551,12.5863197576901,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,A,di_gee,34.1805154553855,32.552871862272,35.2656111841279,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,A,di_coxme,36.8932547772416,35.2656111841279,37.978350505984,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,B,di_gee,33.5331962823963,31.9363774118061,34.5977421961232,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,B,di_coxme,36.1945610667135,34.5977421961232,37.2591069804404,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,C,di_gee,21.2111701713886,20.2011144489416,21.88454065302,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,Deaths,crude rate,25,115,C,di_coxme,22.8945963754671,21.88454065302,23.5679668570985,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,A,di_gee,934267.361993626,889778.439993931,963926.643326757,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,A,di_coxme,1008415.56532646,963926.643326757,1038074.84665959,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,B,di_gee,916573.972410139,872927.592771563,945671.558835858,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,B,di_coxme,989317.938474438,945671.558835858,1018415.52490016,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,C,di_gee,579771.947169356,552163.759208912,598177.405809653,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,absolute number,25,115,C,di_coxme,625785.5937701,598177.405809653,644191.052410397,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_gee,373.303553856557,355.527194149103,385.154460328194,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,A,di_coxme,402.93082003565,385.154460328194,414.781726507287,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_gee,366.233837541958,348.794130992341,377.860308575036,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,B,di_coxme,395.300015124654,377.860308575036,406.926486157732,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_gee,231.658449293162,220.627094564917,239.01268577866,attributable
2010,us,White,Not Hispanic or Latino,A,666,666,nvss,YLL,age-adjusted rate,25,150,C,di_coxme,250.044040506906,239.01268577866,257.398276992403,attributable
