Year,Race,Hispanic.Origin,label_cause,Gender.Code,nation,Education,attr,source,min_age,max_age,value,measure1,measure2
2004,White,Not Hispanic or Latino,cvd_ihd,A,us,666,total,wonder,85,150,55.318735046441,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,5,9,0.000477868317860951,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,10,14,0.00225159867062845,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,15,19,0.00221632644280947,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,0,4,0.00294349054362794,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,20,24,0.0130522591460874,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,25,29,0.0557566207129521,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,30,34,0.126738667535376,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,35,39,0.357310849618224,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,40,44,0.826091680420383,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,45,49,1.54692144334011,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,50,54,2.21258453743535,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,55,59,3.96700196270762,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,60,64,4.87312404527943,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,65,69,8.42903766801886,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,70,74,11.8685127519759,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,75,79,22.2834047869197,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,80,84,31.6758667417107,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,F,us,666,total,wonder,85,150,35.9490506398762,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,5,9,0.000955736635721903,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,10,14,0.00225159867062845,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,0,4,0.00245290878635662,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,15,19,0.0110816322140473,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,20,24,0.0358937126517404,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,25,29,0.161209359887448,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,30,34,0.426795171016565,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,35,39,1.04421868794246,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,40,44,2.95498392712643,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,45,49,5.65240829427952,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,50,54,7.98061442368825,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,55,59,12.082420463737,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,60,64,12.1919652039975,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,65,69,17.5403269233023,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,70,74,19.9706445083019,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,75,79,30.7114695360951,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,80,84,32.4859089228986,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_ihd,M,us,666,total,wonder,85,150,19.3696844065648,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,5,9,0.00382294654288761,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,10,14,0.0168869900297134,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,15,19,0.0288122437565231,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,0,4,0.019623270290853,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,20,24,0.0706997370413069,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,25,29,0.105452739174496,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,30,34,0.152736342927248,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,35,39,0.311780935262439,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,40,44,0.677374805770105,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,45,49,1.06344501062186,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,50,54,1.20267204535878,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,55,59,1.68516313879755,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,60,64,1.6034487599336,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,65,69,2.57897670627315,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,70,74,3.26248875360142,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,75,79,5.77270514879402,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,80,84,6.59957263037942,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,A,us,666,total,wonder,85,150,4.34821637382599,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,5,9,0.00238934158930476,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,10,14,0.0090063946825138,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,15,19,0.0121897954354521,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,0,4,0.00981163514542648,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,20,24,0.0337183361273925,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,25,29,0.044847716660418,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,30,34,0.0823259720742613,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,35,39,0.167272946220166,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,40,44,0.323917576293073,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,45,49,0.520041877209544,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,50,54,0.536775406747552,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,55,59,0.81164671401948,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,60,64,0.768155713703915,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,65,69,1.23090013496859,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,70,74,1.69387505095362,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,75,79,3.12158395160558,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,80,84,3.91678106067399,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,F,us,666,total,wonder,85,150,3.01410899339613,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,5,9,0.00143360495358285,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,10,14,0.00788059534719958,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,15,19,0.016622448321071,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,0,4,0.00981163514542648,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,20,24,0.0369814009139144,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,25,29,0.0606050225140783,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,30,34,0.0704103708529866,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,35,39,0.144507989042273,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,40,44,0.353457229477032,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,45,49,0.543403133412317,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,50,54,0.665896638611224,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,55,59,0.873516424778071,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,60,64,0.835293046229682,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,65,69,1.34807657130456,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,70,74,1.5686137026478,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,75,79,2.65112119718845,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,80,84,2.68279156970543,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,cvd_stroke,M,us,666,total,wonder,85,150,1.33410738042986,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,5,9,0.00669015645005332,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,10,14,0.0326481807241125,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,15,19,0.0476510185204036,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,25,29,0.0775744288180203,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,20,24,0.0739628018278287,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,30,34,0.132154849908683,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,35,39,0.180140095929409,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,0,4,0.100569260240621,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,40,44,0.387071317582917,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,45,49,0.536293185872343,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,50,54,0.667741227637848,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,55,59,1.03500685624965,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,60,64,1.16574822840197,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,65,69,1.91424682911485,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,70,74,3.01386395620655,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,75,79,6.07257217469504,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,80,84,8.96913527254604,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,A,us,666,total,wonder,85,150,9.7965413056168,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,5,9,0.00382294654288761,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,10,14,0.0146353913590849,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,15,19,0.0177306115424758,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,20,24,0.021753765243479,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,25,29,0.0242420090056313,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,30,34,0.051995350783744,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,35,39,0.0742335560148665,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,0,4,0.0475864304553184,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,40,44,0.182330962756164,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,45,49,0.229549734862025,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,50,54,0.257320169214032,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,55,59,0.432039336144736,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,60,64,0.496118729963141,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,65,69,0.816949733706908,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,70,74,1.33517209898697,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,75,79,2.91178299355469,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,80,84,4.62178272537612,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,F,us,666,total,wonder,85,150,6.27281742705353,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,5,9,0.00286720990716571,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,10,14,0.0180127893650276,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,15,19,0.0299204069779278,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,25,29,0.0533324198123889,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,20,24,0.0522090365843497,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,30,34,0.0801594991249386,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,35,39,0.105906539914543,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,0,4,0.052982829785303,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,40,44,0.204740354826753,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,45,49,0.306743451010317,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,50,54,0.410421058423815,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,55,59,0.602967520104911,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,60,64,0.669629498438827,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,65,69,1.09729709540794,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,70,74,1.67869185721958,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,75,79,3.16078918114034,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,80,84,4.34735254716992,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,lri,M,us,666,total,wonder,85,150,3.52372387856327,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,10,14,0.00225159867062845,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,0,4,0.00147174527181397,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,15,19,0.0033244896642142,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,20,24,0.0141399474082614,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,25,29,0.0315146117073207,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,30,34,0.0617444790556959,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,35,39,0.347413042149575,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,40,44,1.49429900761616,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,45,49,3.5052041372073,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,50,54,5.58541557261713,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,55,59,10.8041293211146,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,85,150,5.02901160562863,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,60,64,13.3141177619282,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,80,84,17.4234773832156,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,65,69,20.7851286136154,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,70,74,21.6474384663047,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,A,us,666,total,wonder,75,79,25.5395580399013,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,5,9,0,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,10,14,0,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,15,19,0.00110816322140473,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,0,4,0.000981163514542648,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,20,24,0.00543844131086976,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,25,29,0.00848470315197097,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,30,34,0.0303306212905173,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,35,39,0.183109438170004,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,40,44,0.71098889387599,Deaths,age-adjusted rate
2004,White,Not Hispanic or Latino,neo_lung,F,us,666,total,wonder,45,49,1.58653400820568,Deaths,age-adjusted rate
