"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"State"	"State Code"	"Race"	"Race Code"	Population
	"5 years"	"5"	"2001"	"2001"	"Illinois"	"17"	"White"	"2106-3"	136250
	"5 years"	"5"	"2001"	"2001"	"Indiana"	"18"	"White"	"2106-3"	74478
	"5 years"	"5"	"2001"	"2001"	"Iowa"	"19"	"White"	"2106-3"	35612
	"5 years"	"5"	"2001"	"2001"	"Kansas"	"20"	"White"	"2106-3"	33247
	"5 years"	"5"	"2001"	"2001"	"Kentucky"	"21"	"White"	"2106-3"	47243
	"5 years"	"5"	"2001"	"2001"	"Louisiana"	"22"	"White"	"2106-3"	35770
	"5 years"	"5"	"2001"	"2001"	"Maine"	"23"	"White"	"2106-3"	14406
	"5 years"	"5"	"2001"	"2001"	"Maryland"	"24"	"White"	"2106-3"	44947
	"5 years"	"5"	"2001"	"2001"	"Massachusetts"	"25"	"White"	"2106-3"	69187
	"5 years"	"5"	"2001"	"2001"	"Michigan"	"26"	"White"	"2106-3"	106973
	"5 years"	"5"	"2001"	"2001"	"Minnesota"	"27"	"White"	"2106-3"	58636
	"5 years"	"5"	"2001"	"2001"	"Mississippi"	"28"	"White"	"2106-3"	21576
	"5 years"	"5"	"2001"	"2001"	"Missouri"	"29"	"White"	"2106-3"	62292
	"5 years"	"5"	"2001"	"2001"	"Montana"	"30"	"White"	"2106-3"	9887
	"5 years"	"5"	"2001"	"2001"	"Nebraska"	"31"	"White"	"2106-3"	21145
	"5 years"	"5"	"2001"	"2001"	"Nevada"	"32"	"White"	"2106-3"	24993
	"5 years"	"5"	"2001"	"2001"	"New Hampshire"	"33"	"White"	"2106-3"	15633
	"5 years"	"5"	"2001"	"2001"	"New Jersey"	"34"	"White"	"2106-3"	86980
	"5 years"	"5"	"2001"	"2001"	"New Mexico"	"35"	"White"	"2106-3"	21201
	"5 years"	"5"	"2001"	"2001"	"New York"	"36"	"White"	"2106-3"	180315
	"5 years"	"5"	"2001"	"2001"	"North Carolina"	"37"	"White"	"2106-3"	74898
	"5 years"	"5"	"2001"	"2001"	"North Dakota"	"38"	"White"	"2106-3"	7080
	"5 years"	"5"	"2001"	"2001"	"Ohio"	"39"	"White"	"2106-3"	127335
