Year,Race,Hispanic.Origin,Education,Gender.Code,STATEFP,measure1,measure2,attr,min_age,max_age,scenario,mean,lower,upper,source,method
2000,Black or African American,All Origins,666,A,33,Deaths,absolute number,attributable,40,150,C,0.459489490502923,0.248550302704255,0.748949970041854,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,age-adjusted rate,attributable,85,150,A,2.23134225351668,1.26677527506648,3.67032926888139,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,age-adjusted rate,attributable,85,150,B,2.21932613972435,1.25660610520121,3.65717841422363,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,age-adjusted rate,attributable,85,150,C,1.67144533911822,0.800348819649713,3.01460879675427,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,crude rate,attributable,40,150,A,11.2854788668063,7.51874927384072,16.4767781793458,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,crude rate,attributable,40,150,B,11.1677432751464,7.40884102006372,16.3512997403437,nvss,GBD
2000,Black or African American,All Origins,666,A,33,Deaths,crude rate,attributable,40,150,C,7.77741182300141,4.20701257116208,12.6768783013178,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,absolute number,attributable,40,150,A,19.5852715340084,12.9969952091162,28.4907186781587,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,absolute number,attributable,40,150,B,19.3705050768061,12.7907559103211,28.2670014595713,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,absolute number,attributable,40,150,C,13.3883161901662,7.26547015045395,21.891077337444,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,age-adjusted rate,attributable,85,150,A,22.291513530027,12.655314593332,36.6672546212831,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,age-adjusted rate,attributable,85,150,B,22.1714703753931,12.553722743277,36.5358751997385,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,age-adjusted rate,attributable,85,150,C,16.6980418772301,7.9956297667221,30.1164882593319,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,crude rate,attributable,40,150,A,331.504257515376,219.989763187477,482.239652643173,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,crude rate,attributable,40,150,B,327.869077129419,216.498915205165,478.452969864104,nvss,GBD
2000,Black or African American,All Origins,666,A,33,YLL,crude rate,attributable,40,150,C,226.613341065778,122.976813650202,370.532791764456,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,absolute number,attributable,25,150,A,269.655399883071,219.281592884053,332.687732992944,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,absolute number,attributable,25,150,B,215.159541700836,165.664190342802,278.288955032973,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,absolute number,attributable,25,150,C,112.144618095503,65.2222429926365,175.381047559446,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,age-adjusted rate,attributable,85,150,A,4.13719703059319,3.07911880123022,5.5151123887206,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,age-adjusted rate,attributable,85,150,B,3.27563750481177,2.30195539465848,4.55399374374386,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,age-adjusted rate,attributable,85,150,C,1.67253106378818,0.88666500831866,2.79771892115679,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,crude rate,attributable,25,150,A,36.5625021027351,29.7323313547249,45.1090389526161,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,crude rate,attributable,25,150,B,29.1734235593708,22.4623623720612,37.7331234901031,nvss,GBD
2000,Black or African American,All Origins,666,A,34,Deaths,crude rate,attributable,25,150,C,15.2056581722645,8.84346613343338,23.7798683911121,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,absolute number,attributable,25,150,A,7045.14384718157,5705.15425281728,8638.41236034345,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,absolute number,attributable,25,150,B,5633.19259592883,4327.9849889612,7247.74491539402,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,absolute number,attributable,25,150,C,2949.40139276051,1708.62903794764,4605.3017165022,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,age-adjusted rate,attributable,85,150,A,35.2634432425553,26.3402083470553,46.9145003415898,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,age-adjusted rate,attributable,85,150,B,27.9234670268465,19.7005026909199,38.7520555117042,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,age-adjusted rate,attributable,85,150,C,14.2614712457032,7.5856959344201,23.7814932274269,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,crude rate,attributable,25,150,A,955.249132182571,773.560308658798,1171.27997520653,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,crude rate,attributable,25,150,B,763.803047233879,586.830303891995,982.719755747855,nvss,GBD
2000,Black or African American,All Origins,666,A,34,YLL,crude rate,attributable,25,150,C,399.908530188444,231.672545106993,624.431603321704,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,absolute number,attributable,40,150,A,1.74117637192006,0.730376507705548,3.1812495583466,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,absolute number,attributable,40,150,B,1.74117637192006,0.730376507705548,3.1812495583466,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,absolute number,attributable,40,150,C,1.73964021827801,0.72887377444991,3.1797875930123,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,85,150,A,1.28103219494786,0.511118654613691,2.41464970225806,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,85,150,B,1.28103219494786,0.511118654613691,2.41464970225806,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,age-adjusted rate,attributable,85,150,C,1.28056211201726,0.510688218260647,2.41418618259409,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,crude rate,attributable,40,150,A,7.81111826261746,3.27655335205037,14.2714528659396,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,crude rate,attributable,40,150,B,7.81111826261746,3.27655335205037,14.2714528659396,nvss,GBD
2000,Black or African American,All Origins,666,A,35,Deaths,crude rate,attributable,40,150,C,7.80422689999557,3.26981191714104,14.264894320633,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,absolute number,attributable,40,150,A,40.2375568582963,16.9882371984777,73.5519664112707,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,absolute number,attributable,40,150,B,40.2375568582963,16.9882371984777,73.5519664112707,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,absolute number,attributable,40,150,C,40.1981331236631,16.9474323470155,73.5142670040583,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,age-adjusted rate,attributable,85,150,A,11.3917222685234,4.55479335496086,21.3577779975495,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,age-adjusted rate,attributable,85,150,B,11.3917222685234,4.55479335496086,21.3577779975495,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,age-adjusted rate,attributable,85,150,C,11.3875403558478,4.55107216374039,21.3536736595421,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,crude rate,attributable,40,150,A,180.510326402119,76.211193748498,329.962614558659,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,crude rate,attributable,40,150,B,180.510326402119,76.211193748498,329.962614558659,nvss,GBD
2000,Black or African American,All Origins,666,A,35,YLL,crude rate,attributable,40,150,C,180.333466976193,76.028138472996,329.793490664655,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,absolute number,attributable,25,150,A,724.740739198996,582.102568619364,903.805938995204,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,absolute number,attributable,25,150,B,580.955876599207,442.268947071759,755.892674604334,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,absolute number,attributable,25,150,C,305.526035703078,177.292330101063,478.245586486823,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,age-adjusted rate,attributable,85,150,A,3.91327843797673,2.85604351430221,5.31632717068635,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,age-adjusted rate,attributable,85,150,B,3.10591329335339,2.12116941971362,4.43773447157164,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,age-adjusted rate,attributable,85,150,C,1.59959478705726,0.816831021943472,2.741329419579,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,crude rate,attributable,25,150,A,35.7472108039093,28.7117062757251,44.5794470761986,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,crude rate,attributable,25,150,B,28.6551466825428,21.8145337054885,37.2837531033185,nvss,GBD
2000,Black or African American,All Origins,666,A,36,Deaths,crude rate,attributable,25,150,C,15.0698077445344,8.74479100628946,23.5890503617591,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,absolute number,attributable,25,150,A,18309.5041029086,14784.6086242053,22702.6165047676,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,absolute number,attributable,25,150,B,14716.7907090594,11265.2271949309,19086.6593873326,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,absolute number,attributable,25,150,C,7779.86593942176,4479.83865062549,12237.9284883181,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,age-adjusted rate,attributable,85,150,A,33.2635451557118,24.3257953247457,45.1562313167247,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,age-adjusted rate,attributable,85,150,B,26.4014424929242,18.0500594567991,37.6588555740545,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,age-adjusted rate,attributable,85,150,C,13.5980000757345,6.96461450182906,23.2764644905871,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,crude rate,attributable,25,150,A,903.100470942341,729.238046872988,1119.78694462959,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,crude rate,attributable,25,150,B,725.892986801327,555.647598527718,941.432983904674,nvss,GBD
2000,Black or African American,All Origins,666,A,36,YLL,crude rate,attributable,25,150,C,383.735165860879,220.964170978442,603.625249435513,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,absolute number,attributable,25,150,A,431.432238669522,347.761954274656,534.857348437109,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,absolute number,attributable,25,150,B,355.569025474113,274.016202333751,459.403884148133,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,absolute number,attributable,25,150,C,187.037281465699,109.112932895895,293.639403961251,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,85,150,A,3.51137234663437,2.63060626938031,4.64745698927606,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,85,150,B,2.88088967016061,2.06159279712709,3.96014572823583,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,age-adjusted rate,attributable,85,150,C,1.48741730666212,0.805629863582378,2.44486377934925,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,crude rate,attributable,25,150,A,41.2280963359545,33.2324802546754,51.1115032927558,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,crude rate,attributable,25,150,B,33.9785317887598,26.1852624232885,43.9010947609764,nvss,GBD
2000,Black or African American,All Origins,666,A,37,Deaths,crude rate,attributable,25,150,C,17.8734697306421,10.4269410250919,28.06047520204,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,absolute number,attributable,25,150,A,11239.8295801512,9061.68546772226,13926.732665714,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,absolute number,attributable,25,150,B,9258.42836538376,7123.69391089093,11990.7968952057,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,absolute number,attributable,25,150,C,4891.30183802781,2867.36975982323,7675.17149685354,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,age-adjusted rate,attributable,85,150,A,30.5865136293604,22.9764916144712,40.4620653051614,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,age-adjusted rate,attributable,85,150,B,25.0969596399104,17.9843163066796,34.4764363780211,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,age-adjusted rate,attributable,85,150,C,12.9604320724551,7.03548679490659,21.2965557118527,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,crude rate,attributable,25,150,A,1074.08935910593,865.943728687246,1330.85250596434,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,crude rate,attributable,25,150,B,884.744676811146,680.747316732247,1145.852547007,nvss,GBD
2000,Black or African American,All Origins,666,A,37,YLL,crude rate,attributable,25,150,C,467.417696944324,274.008722791225,733.447066549975,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,absolute number,attributable,40,64,A,0.112487468049472,0.0550703643136042,0.1987767368505,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,absolute number,attributable,40,64,B,0.112487468049472,0.0550703643136042,0.1987767368505,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,absolute number,attributable,40,64,C,0.0979584520140317,0.0426267933398813,0.182261604753078,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,crude rate,attributable,40,64,A,6.10681151191487,2.98970490301869,10.791353792101,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,crude rate,attributable,40,64,B,6.10681151191487,2.98970490301869,10.791353792101,nvss,GBD
2000,Black or African American,All Origins,666,A,38,Deaths,crude rate,attributable,40,64,C,5.31804842638608,2.31415816177423,9.89476681612801,nvss,GBD
2000,Black or African American,All Origins,666,A,38,YLL,absolute number,attributable,40,64,A,4.77708497196957,2.25427546118303,8.57186282465603,nvss,GBD
2000,Black or African American,All Origins,666,A,38,YLL,absolute number,attributable,40,64,B,4.77708497196957,2.25427546118303,8.57186282465603,nvss,GBD
2000,Black or African American,All Origins,666,A,38,YLL,absolute number,attributable,40,64,C,4.16524064029631,1.76301206001124,7.83873451708191,nvss,GBD
2000,Black or African American,All Origins,666,A,38,YLL,crude rate,attributable,40,64,A,259.342289466317,122.381946861185,465.356287983498,nvss,GBD
2000,Black or African American,All Origins,666,A,38,YLL,crude rate,attributable,40,64,B,259.342289466317,122.381946861185,465.356287983498,nvss,GBD
