Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,label_cause,value,min_age,max_age,scenario,method,mean,lower,upper
1991,30,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1377.43874149627,25,150,C,di_gee,79.229599041975,75.561562049291,82.5308323353907
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,A,di_gee,23.8852309440883,22.7478389943699,24.6434922439006
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,A,di_gee,25.7808841936192,24.6434922439006,26.5391454934315
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,B,di_gee,20.5583216937218,19.5793539940208,21.2109668268559
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,B,di_gee,22.1899345265569,21.2109668268559,22.842579659691
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,C,di_gee,12.9485024026345,12.3319070501281,13.3595659709721
1991,30,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,832.046230507268,25,150,C,di_gee,13.9761613234785,13.3595659709721,14.3872248918161
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,A,di_coxme,36.4814823453309,28.5011580822897,44.461806608372
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,A,di_coxme,53.2021617536075,44.0817911672748,62.3225323399402
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,B,di_coxme,33.3645472222028,26.0660525173459,40.6630419270596
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,B,di_coxme,48.6566313657123,40.3154945601617,56.997768171263
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,C,di_coxme,16.081080316442,12.5633439972203,19.5988166356637
1991,31,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,568.8130347299,25,150,C,di_coxme,23.4515754614779,19.4313053823675,27.4718455405885
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,A,di_gee,192.229660826297,183.912031271313,200.547290381281
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,A,di_gee,199.623109319616,190.381298702967,207.9407388746
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,B,di_gee,167.524282680819,160.275635834053,174.772929527585
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,B,di_gee,173.967524322389,165.913472270426,181.216171169155
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,C,di_gee,74.5630377602302,71.336752472528,77.7893230479326
1991,31,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1196.75076981361,25,150,C,di_gee,77.4308469048545,73.8460854740742,80.6571321925568
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,A,di_gee,26.2583452062809,25.0079478155057,27.0919434667978
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,A,di_gee,28.3423408575731,27.0919434667978,29.17593911809
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,B,di_gee,24.4911720560402,23.3249257676574,25.2686695816288
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,B,di_gee,26.4349158700117,25.2686695816288,27.2124133956003
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,C,di_gee,14.3356247118686,13.6529759160653,14.7907239090707
1991,31,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,811.13556863043,25,150,C,di_gee,15.473372704874,14.7907239090707,15.9284719020762
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,A,di_coxme,52.1304541400846,40.726917296941,63.533990983228
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,A,di_coxme,76.0235789542899,62.9909654192689,89.056192489311
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,B,di_coxme,40.2582642963617,31.4517689815325,49.0647596111908
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,B,di_coxme,58.7099687655274,48.645402691437,68.7745348396178
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,C,di_coxme,18.2154478034048,14.23081859641,22.2000770103996
1991,32,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,641.651162651035,25,150,C,di_coxme,26.5641947132987,22.0103327624475,31.1180566641499
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,A,di_gee,189.546918312761,181.34536896269,197.748467662833
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,A,di_gee,196.837184401714,187.724351790523,205.038733751785
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,B,di_gee,157.419316582291,150.607903845557,164.230729319025
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,B,di_gee,163.47390568161,155.905669307461,170.285318418344
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,C,di_gee,72.9411487060269,69.7850413100931,76.0972561019608
1991,32,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1187.17510814173,25,150,C,di_gee,75.7465775024126,72.2397915069305,78.9026848983464
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,A,di_gee,45.3963926098291,43.2346596284088,46.8375479307761
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,A,di_gee,48.9992809121966,46.8375479307761,50.4404362331436
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,B,di_gee,35.6375705991478,33.9405434277598,36.7689220467398
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,B,di_gee,38.4659492181278,36.7689220467398,39.5973006657198
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,C,di_gee,16.9807663687856,16.1721584464625,17.519838317001
1991,32,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,948.89768044576,25,150,C,di_gee,18.3284462393242,17.519838317001,18.8675181875396
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,A,di_coxme,30.8786505707154,24.1239457583713,37.6333553830593
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,A,di_coxme,45.0313654156265,37.3117027729477,52.7510280583053
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,B,di_coxme,24.4624748107588,19.1113084459053,29.8136411756123
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,B,di_coxme,35.6744424323566,29.5588237296669,41.7900611350463
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,C,di_coxme,10.9010344207762,8.51643314123137,13.2856357003209
1991,33,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,379.222760911206,25,150,C,di_coxme,15.8973418636319,13.1720832584379,18.6226004688259
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,A,di_gee,207.19615627275,198.230937972487,216.161374573014
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,A,di_gee,215.165239206318,205.203885539359,224.130457506581
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,B,di_gee,156.320367201813,149.556505159427,163.084229244199
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,B,di_gee,162.332689017267,154.817286747949,169.096551059653
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,C,di_gee,68.5758327173848,65.6086091863442,71.5430562484256
1991,33,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1099.61767944847,25,150,C,di_gee,71.2133647449766,67.9164497104869,74.1805882760173
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,A,di_gee,39.6984426535689,37.8080406224466,40.9587106743171
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,A,di_gee,42.8491127054395,40.9587106743171,44.1093807261877
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,B,di_gee,33.777909584453,32.1694376994791,34.8502241744356
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,B,di_gee,36.4586960594096,34.8502241744356,37.5310106493923
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,C,di_gee,15.8142408290882,15.0611817419888,16.3162802204879
1991,33,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,840.826649866228,25,150,C,di_gee,17.0693393075873,16.3162802204879,17.571378698987
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,A,di_coxme,54.9926729755941,42.9630257621828,67.0223201890052
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,A,di_coxme,80.1976480894079,66.4494798455095,93.9458163333064
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,B,di_coxme,25.6452510423314,20.0353523768214,31.2551497078413
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,B,di_coxme,37.3993244367332,30.9880116761504,43.810637197316
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,C,di_coxme,10.9908218752849,8.58657959006629,13.3950641605034
1991,34,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,381.625759558502,25,150,C,di_coxme,16.0282819014571,13.2805764326359,18.7759873702783
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,A,di_gee,391.866937501074,374.911156551508,408.82271845064
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,A,di_gee,406.938742789577,388.098986178948,423.894523739143
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,B,di_gee,176.968862312983,169.311555770594,184.626168855371
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,B,di_gee,183.775357017328,175.267238636896,191.432663559717
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,C,di_gee,75.8437981341355,72.5620953302546,79.1255009380163
1991,34,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1215.44548291884,25,150,C,di_gee,78.7608672931407,75.1145308443841,82.0425700970216
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,A,di_gee,81.0043864871829,77.1470347496981,83.5759543121728
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,A,di_gee,87.4333060496578,83.5759543121728,90.0048738746478
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,B,di_gee,38.4390834719487,36.6086509256655,39.6593718361376
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,B,di_gee,41.4898043824209,39.6593718361376,42.7100927466098
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,C,di_gee,16.4738929165495,15.6894218252852,16.996873644059
1991,34,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,871.634545849179,25,150,C,di_gee,17.7813447353233,16.996873644059,18.3043254628328
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,A,di_coxme,39.8710210813011,31.1492352197664,48.5928069428356
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,A,di_coxme,58.1452390768973,48.1774838065721,68.1129943472226
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,B,di_coxme,39.8648563557833,31.1444190279556,48.5852936836108
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,B,di_coxme,58.1362488521838,48.1700347632381,68.1024629411296
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,C,di_coxme,25.0607511070556,19.5787118023872,30.542790411724
1991,35,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1056.85556467761,25,150,C,di_coxme,36.5469286977894,30.2817409210255,42.8121164745533
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,A,di_gee,80.3856353708507,76.9074107634582,83.8638599782433
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,A,di_gee,83.4773905774219,79.6126965692079,86.9556151848145
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,B,di_gee,80.360578033265,76.8834376375949,83.8377184289352
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,B,di_gee,83.4513694960829,79.5878801675606,86.9285098917531
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,C,di_gee,52.1862456699065,49.9281869630355,54.4443043767774
1991,35,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1013.60953319799,25,150,C,di_gee,54.1934089649029,51.6844548461574,56.4514676717738
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,A,di_gee,17.1341879733875,16.3182742603691,17.6781304487332
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,A,di_gee,18.4940441617516,17.6781304487332,19.0379866370973
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,B,di_gee,17.1236909022722,16.3082770497831,17.667300137265
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,B,di_gee,18.4827139897542,17.667300137265,19.0263232247469
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,C,di_gee,11.3244636898246,10.7852035141187,11.6839704736285
1991,35,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,845.459154267751,25,150,C,di_gee,12.2232306493345,11.6839704736285,12.5827374331384
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,A,di_coxme,62.0328708686201,48.4631803661094,75.6025613711307
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,A,di_coxme,90.4646033500709,74.956385632916,105.972821067226
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,B,di_coxme,29.8916272444001,23.3528337846876,36.4304207041126
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,B,di_coxme,43.5919563980834,36.1190495869835,51.0648632091835
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,C,di_coxme,12.8364199145592,10.0284530582493,15.644386770869
1991,36,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,445.759547802363,25,150,C,di_coxme,18.7197790420654,15.5106740634257,21.9288840207052
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,A,di_gee,336.092275233541,321.549821016706,350.634729450378
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,A,di_gee,349.018901204062,332.860618740911,363.561355420898
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,B,di_gee,159.814317731757,152.899275137595,166.72936032592
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,B,di_gee,165.961022259902,158.277641599721,172.876064854065
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,C,di_gee,68.6907504685446,65.7185545348095,71.6629464022797
1991,36,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1101.37070419311,25,150,C,di_gee,71.3327024096425,68.0302624832701,74.3048983433776
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,A,di_gee,66.9681971388232,63.7792353703079,69.0941716511668
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,A,di_gee,72.2831334196823,69.0941716511668,74.4091079320259
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,B,di_gee,38.5583978361831,36.7222836535078,39.7824739579667
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,B,di_gee,41.6185881406422,39.7824739579667,42.8426642624258
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,C,di_gee,16.9165879894806,16.1110361804578,17.4536225288292
1991,36,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,896.105899548095,25,150,C,di_gee,18.2591743378521,17.4536225288292,18.7962088772007
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,A,di_coxme,45.1371127455613,35.2633693324697,55.0108561586528
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,A,di_coxme,65.8249560872768,54.5406779008866,77.1092342736671
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,B,di_coxme,23.2891370720875,18.1946383375683,28.3836358066066
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,B,di_coxme,33.9633248967942,28.1410406287724,39.7856091648161
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,C,di_coxme,10.0026179643006,7.81454528460985,12.1906906439914
1991,37,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,347.386666145281,25,150,C,di_coxme,14.5871511979384,12.0864967068632,17.0878056890135
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,A,di_gee,318.461486698204,304.681903139147,332.241070257261
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,A,di_gee,330.710005417366,315.399357018414,344.489588976423
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,B,di_gee,171.493919712924,164.073509725346,178.914329700503
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,B,di_gee,178.089839701883,169.844939715685,185.510249689462
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,C,di_gee,73.5308569769485,70.3492333577537,76.7124805961434
1991,37,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1178.44001713117,25,150,C,di_gee,76.3589668606773,72.8238295060163,79.5405904798722
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,A,di_gee,69.0544795052805,65.7661709574101,71.2466852038609
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,A,di_gee,74.5349937517315,71.2466852038609,76.7271994503118
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,B,di_gee,38.1783568951439,36.3603399001371,39.3903682251485
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,B,di_gee,41.2083852201554,39.3903682251485,42.42039655016
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,C,di_gee,16.5387843584601,15.7512231985335,17.0638251317446
1991,37,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,876.954456059644,25,150,C,di_gee,17.8513862916713,17.0638251317446,18.3764270649557
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,A,di_coxme,364.106179405482,284.457952660532,443.754406150431
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,A,di_coxme,530.98817829966,439.961633448291,622.014723151031
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,B,di_coxme,361.478012832546,282.404697525426,440.551328139665
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,B,di_coxme,527.155435380795,436.78593217266,617.524938588932
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,C,di_coxme,251.30235796606,196.329967160984,306.274748771135
1991,38,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,9103.34729703259,25,150,C,di_coxme,366.48260536717,303.657015875655,429.308194858685
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,A,di_gee,18.0385936622888,17.2580775903629,18.8191097342148
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,A,di_gee,18.732385726223,17.8651456463053,19.512901798149
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,B,di_gee,17.9141316782379,17.1390009806218,18.6892623758539
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,B,di_gee,18.6031367427855,17.741880412101,19.3782674404015
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,C,di_gee,13.2483490682395,12.6751031950945,13.8215949413844
1991,38,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,217.1771096196,25,150,C,di_gee,13.7579009554794,13.1209610964295,14.3311468286244
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,A,di_gee,16.5119054008903,15.7256241913242,17.0360928739345
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,A,di_gee,17.8223740835007,17.0360928739345,18.3465615565449
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,B,di_gee,16.4129134015835,15.6313460967462,16.9339582714751
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,B,di_gee,17.7155255763124,16.9339582714751,18.2365704462039
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,C,di_gee,12.3859155585115,11.7961100557252,12.7791192270356
1991,38,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,759.089890776196,25,150,C,di_gee,13.3689247298219,12.7791192270356,13.7621283983461
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,A,di_coxme,69.5648472565016,54.3475369191418,84.7821575938613
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,A,di_coxme,101.448735582398,84.0575237682728,118.839947396523
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,B,di_coxme,31.6237439508601,24.7060499616094,38.5414379401107
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,B,di_coxme,46.1179599283376,38.2120239406227,54.0238959160526
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,C,di_coxme,13.5530331217972,10.588307126404,16.5177591171903
1991,39,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,470.59142784018,25,150,C,di_coxme,19.7648399692875,16.3765816888383,23.1530982497368
1991,39,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,all-cause,1136.66252602284,25,150,A,di_gee,379.855879399923,363.419807695119,396.291951104728
