Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,method,mean,lower,upper,attr,min_age,max_age
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,15,White,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,0,0,0,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,37.8185787784923,29.5457646706971,46.0913928862875,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,55.1520940519679,45.6974493573449,64.606738746591,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,37.0224015891848,28.9237512415506,45.121051936819,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,53.9910023175611,44.735401920265,63.2466027148574,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,35.0436127345538,27.3778224488701,42.7094030202373,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,51.1052685712241,42.3443653875858,59.8661717548626,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,34.8348628015385,27.2147365637019,42.454989039375,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,50.8008415855768,42.0921258851923,59.5095572859615,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,33.3778179846367,26.0764203004974,40.679215668776,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,48.6759845609285,40.3315300647694,57.0204390570877,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,34.7392951010297,27.1400742976794,42.3385159043799,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,50.6614720223349,41.9766482470776,59.3462957975924,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,33.0232553559266,25.7994182468176,40.2470924650355,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,48.1589140607262,39.9031002217446,56.4147278997078,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,29.2852920655542,22.8791344262142,35.6914497048942,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,42.7077175955999,35.3863945792114,50.0290406119884,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,29.1198144128473,22.7498550100369,35.4897738156576,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,42.4663960187355,35.1864424155238,49.7463496219474,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,27.8617974920994,21.7670292907027,33.9565656934962,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,40.6317880093116,33.6663386362868,47.5972373823365,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,28.4067323294501,22.1927596323828,34.6207050265173,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,41.4264846471146,34.3248015647522,48.5281677294772,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,27.7353394874876,21.6682339745996,33.8024450003754,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,40.4473700859193,33.5135352140475,47.3812049577912,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,28.2748913424163,22.0897588612627,34.4600238235698,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_coxme,41.2342165410237,34.1654937054197,48.3029393766278,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,30.3827622488438,23.7365330069092,37.0289914907784,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,44.3081949462305,36.7125043840196,51.9038855084415,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,29.8183146444045,23.295558315941,36.341070972868,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,43.4850421897565,36.0304635286555,50.9396208508577,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,28.4572409185005,22.2322194675785,34.6822623694225,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,41.5001430061465,34.3858327765215,48.6144532357716,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,28.4218205999088,22.2045473436787,34.6390938561388,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,41.4484883748669,34.3430332248898,48.5539435248441,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,27.5250379404182,21.5039358909517,33.5461399898847,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,40.1406803297765,33.259420844672,47.0219398148811,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,28.2018935758649,22.0327293561444,34.3710577955853,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,41.127761464803,34.0772880708368,48.1782348587692,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,26.8979413507244,21.0140166802534,32.7818660211953,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,39.2261644698064,32.5016791321253,45.9506498074875,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,24.3135428774776,18.9949553730293,29.6321303819258,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,35.4572500296547,29.3788643102854,41.5356357490241,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,24.411347287913,19.071365068682,29.7513295071439,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,35.5998814615397,29.4970446395615,41.702718283518,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,23.49252906316,18.3535383305937,28.6315197957262,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,34.2599382171082,28.3868059513183,40.1330704828982,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,24.2321889239825,18.9313975968613,29.5329802511036,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,35.3386088474744,29.2805616164788,41.39665607847,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,23.6875182374559,18.5058736230124,28.8691628518993,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,34.5442974296231,28.6224178702592,40.4661769889871,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,23.6623522174528,18.486212669885,28.8384917650206,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_coxme,34.5075969837853,28.5920089294221,40.4231850381485,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,16.5043411607335,12.8940165318231,20.114665789644,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,24.068830859403,19.9427455692197,28.1949161495864,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,16.2683003707852,12.7096096646759,19.8269910768944,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,23.724604707395,19.6575296146987,27.7916798000913,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,15.7818990100992,12.32960860164,19.2341894185583,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,23.0152693897279,19.0697946372032,26.9607441422527,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,15.7195871730338,12.2809274789326,19.1582468671349,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,22.9243979606742,18.9945011674158,26.8542947539327,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,15.4917106777658,12.1028989670045,18.880522388527,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,22.5920780717417,18.7191504023003,26.4650057411832,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,15.5807165526037,12.1724348067217,18.9889982984858,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,22.7218783058804,18.8266991677295,26.6170574440314,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,15.2078045585358,11.881097311356,18.5345118057154,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,22.1780483145313,18.3760971748974,25.9799994541652,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,14.4766152754054,11.3098556839105,17.6433748669003,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,21.1117306099662,17.4925767911149,24.7308844288176,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,14.5286344652281,11.3504956759594,17.7067732544967,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,21.1875919284576,17.5554333121506,24.8197505447647,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,14.0952205719329,11.0118910718226,17.1785500720432,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,20.5555300007354,17.0317248577522,24.0793351437186,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,14.385819257805,11.2389212951601,17.5327172204498,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,20.9793197509656,17.3828649365144,24.5757745654169,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,13.7544693102775,10.7456791486543,16.7632594719007,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,20.0586010774881,16.6199837499187,23.4972184050574,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,13.8146337067581,10.7926825834048,16.8365848301115,attributable,25,150
1994,16,Asian or Pacific Islander,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_coxme,20.1463408223556,16.6926823956661,23.5999992490451,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,164.339518704036,157.228674144726,171.450363263345,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,170.660269423422,162.759331024189,177.771113982731,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,164.395025950662,157.281779635489,171.508272265835,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,170.717911564149,162.81430454729,177.831157879322,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,150.914691387277,144.384728779173,157.44465399538,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,156.719102594479,149.463588585476,163.249065202583,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,166.798158639213,159.580930621171,174.015386657256,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,173.213472433029,165.194330190759,180.430700451072,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,152.487068275369,145.889070128839,159.0850664219,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,158.351955516729,151.020846465029,164.94995366326,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,156.824031945188,150.038376716791,163.609687173586,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,162.855725481542,155.3161085611,169.641380709939,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,163.705743649845,156.622322049611,170.789165250079,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,170.002118405608,162.131649960904,177.085540005842,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,174.620432899266,167.064741091125,182.176124707408,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,181.336603395392,172.941390275235,188.892295203533,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,170.750885020766,163.362625572752,178.13914446878,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,177.318226752334,169.109049587874,184.706486200348,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,183.603908064273,175.659508196107,191.548307932438,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,190.665596835975,181.838485871347,198.609996704141,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,180.684829943975,172.86673634063,188.502923547321,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,187.634246480282,178.947475809899,195.452340083627,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,159.828632660175,152.912970670071,166.744294650279,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,165.975887762489,158.291818884596,172.891549752593,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,195.968524420753,187.489117114086,204.447931727421,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,A,di_gee,203.505775360013,194.084211685938,211.98518266668,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,136.501401785509,130.595091131329,142.40771243969,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,141.751455700337,135.188888306803,147.657766354518,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,134.580770021542,128.75756362638,140.403976416705,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,139.756953483909,133.286724155951,145.580159879072,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,128.689131208438,123.120851492688,134.257410924188,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,133.638713177993,127.451735716049,139.206992893743,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,134.806484939752,128.973512033705,140.639457845799,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,139.991349745127,133.510268738408,145.824322651174,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,127.337233143268,121.827449016876,132.847017269659,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,132.234819033393,126.112836670736,137.744603159785,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,128.743215061647,123.172595179172,134.313834944122,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,133.694877179402,127.505299532208,139.265497061877,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,130.757576054332,125.099796321212,136.415355787452,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,135.786713594883,129.500291669194,141.444493328003,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,144.339110369606,138.093668093998,150.584552645214,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,149.89061461459,142.951234308359,156.136056890198,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,141.90674137283,135.76654583266,148.046936913001,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,147.364692964093,140.542253475014,153.504888504263,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,155.466809010732,148.73987977469,162.193738246773,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,161.44630166499,153.971935847167,168.173230901032,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,148.296104384202,141.879446021424,154.71276274698,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,153.999800706671,146.870180303585,160.416459069449,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,133.684449616235,127.900026315532,139.468872916937,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,138.826159216859,132.399022216079,144.610582517562,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,157.811313931832,150.98293977132,164.639688092344,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,B,di_gee,163.880979852287,156.293897451718,170.709354012799,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,77.3043887206671,73.9594872856383,80.649290155696,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,80.2776344406928,76.5610772906607,83.6225358757217,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,74.6649340501961,71.4342397884088,77.8956283119835,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,77.536662282896,73.9470019920212,80.7673565446834,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,74.4623761616062,71.2404464238445,77.6843058993681,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,77.3263137062834,73.7463917754369,80.5482434440452,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,72.1102463135845,68.990091425016,75.2304012021531,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,74.8837173256455,71.4168785605693,78.0038722142141,attributable,25,150
1994,16,Black or African American,All Origins,A,666,666,nvss,Deaths,age-adjusted rate,C,di_gee,71.3875690381097,68.2986838393454,74.4764542368741,attributable,25,150
