Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,lower,mean,upper,method,attr,min_age,max_age
2001,24,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,2158.10385955439,2836.68507746575,3490.88037012559,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,1332.32836891174,1751.31179726628,2155.26445407809,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,22.0813004879549,29.0253085844926,35.7202046822579,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,121.12120125089,159.210742335998,195.933844675625,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,27708.7101891092,36422.3956897774,44823.4831085357,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,194.113608142641,255.15740704959,314.011297398405,burnett,attributable,25,150
2001,24,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,2518.98281349289,3311.13892139403,4074.87691851022,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,3.75569347952084,4.95090842052126,6.11013488310169,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,7.90304030348212,10.418110263679,12.8574502962434,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,29.6447508052794,39.0789203608909,48.2290226782042,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,97.0224268845281,127.898922758548,157.8457129643,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,67.9031779498842,89.512740410095,110.471628882233,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,765.825454925631,1009.54236923631,1245.92085377141,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,1.62744273346823,2.14525166013421,2.64741570012488,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,6.57615876444002,8.66851731037973,10.6976581119941,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,24.9952808089116,32.9481133487054,40.6606619586066,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,38.4478284500067,50.6809033059854,62.5443725797571,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,54.1062292757682,71.3213901727188,88.0164185894048,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,590.505735678185,778.388931131706,960.595493468854,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,2.12626682319655,2.80307990760411,3.4595859579812,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,11.9910334207801,15.8079054267833,19.5102563759371,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,34.5285291197881,45.5193229555718,56.18035008089,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,58.4979907343957,77.1185162059213,95.1803532402302,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,110.309862799661,145.422651875575,179.48192023935,burnett,attributable,25,150
2001,25,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,949.951132419546,1252.3305652147,1545.63743488519,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,36.8411959951989,48.5371345625994,59.8670189484885,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,9.20708609600358,12.130050740736,14.9615337634979,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,21.9547665416399,28.9247248667199,35.6765405968168,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,888.509773761837,1170.58410521969,1443.83020216415,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,80.177726378717,105.63167098794,130.288969581414,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,529.489451304691,697.585951085896,860.421442843867,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,17.9879738964909,23.6991568674375,29.2318666202875,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,9.62191505932289,12.6768737640061,15.6363656776671,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,21.0346296558433,27.7131260435913,34.1829208806393,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,397.452898154025,523.644221131954,645.892092880546,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,82.6956950719811,108.951584044436,134.386982231928,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,464.770216280024,612.334792473869,755.288007952367,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,18.8561972194347,24.8418440852884,30.6398560858586,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,8.50460776662739,11.2042814193383,13.8193271423553,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,22.9146024613676,30.1885356308722,37.2344494232019,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,491.257882890479,647.2011079655,798.255907998986,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,75.887633382558,99.9771446253227,123.311510718686,burnett,attributable,25,150
2001,25,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,596.990950054659,786.497718972766,970.063930779309,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,162.165845377027,213.608774264277,263.42237893911,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,16.1574384153292,21.2829687233138,26.246160867183,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,66.2014897970375,87.2022037509602,107.537773389361,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,YLL,absolute number,3957.06820787752,5212.34596347745,6427.86598201327,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,132.690221432451,174.782769399707,215.542142739295,burnett,attributable,25,150
2001,25,Black or African American,All Origins,A,666,nvss,YLL,crude rate,1615.40680764765,2127.85292314497,2624.06860850157,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,85.6009457149169,112.747406468966,139.030053127529,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,16.7840717580536,22.1067716589467,27.260100559985,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,64.8472362314149,85.4121136245615,105.322606229758,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,YLL,absolute number,1855.22654146125,2443.57091169023,3013.19386682912,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,136.07265353125,179.225108424535,221.004430402653,burnett,attributable,25,150
2001,25,Black or African American,All Origins,F,666,nvss,YLL,crude rate,1405.43206377174,1851.13398964443,2282.65345506888,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,76.544657923525,100.835071135847,124.360344853225,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,14.6981573794377,19.362419078314,23.8797581699308,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,67.7662215800458,89.2709165995426,110.09822126992,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,YLL,absolute number,2098.67373614362,2764.65949702726,3409.66694007544,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,125.144110960029,164.856904102888,203.318758193266,burnett,attributable,25,150
2001,25,Black or African American,All Origins,M,666,nvss,YLL,crude rate,1857.98974462491,2447.59769200494,3018.63319588101,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,60.0315737362314,79.0825468968557,97.5338196457778,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,10.7089944814702,14.1074855378629,17.3989964169963,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,32.3082163599349,42.5612036536743,52.4914399441242,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,1666.47853879034,2195.33420488943,2707.54216706198,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,90.5175059474803,119.243165946817,147.064578694175,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,896.877190443059,1181.50046816324,1457.16416700051,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,28.9351043409385,38.116105487362,47.0073527902369,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,10.9969091435847,14.4861875738519,17.8653438267816,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,29.875896315927,39.3554072620438,48.535743348274,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,729.163623220213,960.524532855626,1184.58365570933,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,93.7990522146414,123.561143125703,152.383937755674,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,752.871548275406,991.754894482892,1223.09904462456,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,31.084055192628,40.9503136388764,50.5068527584924,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,10.191255080302,13.4260182375154,16.5592364501761,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,34.942394380076,46.0333119436998,56.7760659620185,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,936.52632693663,1233.78518605305,1521.71256311043,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,84.5405576363669,111.374218356033,137.365522940954,burnett,attributable,25,150
2001,25,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,1052.77358634033,1386.92999623761,1710.59664460806,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,4033.25279276244,5318.86726401487,6566.77483536231,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,17.3756701643091,22.9142302692027,28.2903451495264,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,109.402514520421,144.274976794853,178.124634430861,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,71067.3363561208,93720.3166544906,115708.888080869,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,144.749432854623,190.888858064324,235.675020124802,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,1927.71088179249,2542.17596329456,3138.61886642091,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,2252.43752212131,2970.3738535377,3667.23540482111,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,17.0925031815991,22.5405251171258,27.828622196608,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,115.09539115743,151.780609761264,187.388946081288,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,35544.3816088139,46873.709363336,57870.4685027416,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,139.87620898824,184.460003809272,227.735056291699,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,1816.25215551487,2395.15984847027,2957.07390032905,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,1781.00992635703,2348.74641182386,2899.84726492778,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,18.1682174081337,23.959740378244,29.5815620002492,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,102.972359294463,135.797086715071,167.659994503225,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,35518.8280600202,46841.2436806583,57831.8935110987,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,158.180391292656,208.603905554563,257.549926177818,burnett,attributable,25,150
2001,25,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,2053.58626618988,2708.21251622678,3343.65711789423,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,30.6463663356075,40.3992470764028,49.8590115854025,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,14.2633097579125,18.8024566673558,23.2051825876552,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,74.2708148598199,97.9067132210522,120.832250649256,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,782.268557350001,1031.21722106953,1272.68390114141,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,122.219055006495,161.113971770121,198.839928126996,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,1895.8111561205,2499.13293039655,3084.32227695857,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,absolute number,15.2270181654534,20.0722210462788,24.7714996181636,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,age-adjusted rate,14.0314416411822,18.4962147650649,22.8265210877208,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,Deaths,crude rate,71.9001707689743,94.7786431498671,116.968078280119,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,absolute number,347.180612588346,457.652701476784,564.797672053606,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,age-adjusted rate,120.288277464575,158.563736400008,195.686442802281,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,F,666,nvss,YLL,crude rate,1639.34560670671,2160.98168607415,2666.90750804423,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,absolute number,15.4180252481218,20.3253146488006,25.0854394595725,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,age-adjusted rate,14.9030656017705,19.6464522993697,24.2475896814861,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,Deaths,crude rate,76.7638797516647,101.196488169284,124.896387650349,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,absolute number,434.911271306522,573.335968216278,707.609450047728,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,age-adjusted rate,127.555461362985,168.154147217487,207.535320007911,burnett,attributable,25,150
2001,26,American Indian or Alaska Native,All Origins,M,666,nvss,YLL,crude rate,2165.35360371681,2854.54801203026,3523.07418495259,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,24.9935343153364,32.8795925974412,40.4954785351601,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,9.74516125413836,12.8199928745502,15.7894823280948,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,20.2057757511107,26.5811816140032,32.7381693157849,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,617.872560072383,812.826141193332,1001.10071181579,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,85.7035840610966,112.745116097498,138.860219004833,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,499.512963395758,657.121258897556,809.329974385214,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,absolute number,12.8351305626185,16.8858435709878,20.7982305657351,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,age-adjusted rate,8.92887669496735,11.7467924771229,14.4684804949163,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,Deaths,crude rate,20.4922734658787,26.9595484417214,33.2059752941455,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,absolute number,299.50289573854,394.024744962711,485.318809207709,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,age-adjusted rate,76.6633586162868,100.857990879453,124.226411306554,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,F,666,nvss,YLL,crude rate,478.17941651266,629.090821219643,774.848818864689,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,absolute number,12.1574053135527,15.9924542941683,19.695676226197,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,age-adjusted rate,11.1454510388585,14.6612794202176,18.0562537313432,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,Deaths,crude rate,19.9102623827856,26.1909472399212,32.2557380753624,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,absolute number,318.484132734829,418.94983385161,515.962098798637,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,age-adjusted rate,101.271336176809,133.217341475941,164.065225834764,burnett,attributable,25,150
2001,26,Asian or Pacific Islander,All Origins,M,666,nvss,YLL,crude rate,521.583552078788,686.116889424689,844.994511715558,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,1046.00288020775,1374.68681670881,1691.45578265129,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,20.1703141944489,26.5084021627899,32.6167310125551,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,124.87991148686,164.120741195908,201.93906959365,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,YLL,absolute number,25756.1141071024,33849.4197125436,41649.3386102648,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,170.090285510282,223.537504117372,275.047232128112,burnett,attributable,25,150
2001,26,Black or African American,All Origins,A,666,nvss,YLL,crude rate,3074.96404723246,4041.20544748833,4972.42007412365,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,Deaths,absolute number,544.509294175267,715.546814280276,880.353390440333,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,Deaths,age-adjusted rate,19.8419365213192,26.0745493582179,32.0801063935974,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,Deaths,crude rate,118.538054349209,155.772413929186,191.650315538851,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,YLL,absolute number,12486.85459525,16409.1396080673,20188.5346980421,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,YLL,age-adjusted rate,164.408842022237,216.051818411485,265.81342695329,burnett,attributable,25,150
2001,26,Black or African American,All Origins,F,666,nvss,YLL,crude rate,2718.35111814635,3572.22090328316,4394.9839770726,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,Deaths,absolute number,500.994723838822,658.492797815551,810.316339648038,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,Deaths,age-adjusted rate,21.1097233779027,27.7460023964234,34.1431814840186,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,Deaths,crude rate,132.449636576266,174.087924700016,214.226017942498,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,YLL,absolute number,13243.03106578,17406.2523278573,21419.4759913688,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,YLL,age-adjusted rate,184.917448286018,243.050080355631,299.088239261354,burnett,attributable,25,150
2001,26,Black or African American,All Origins,M,666,nvss,YLL,crude rate,3501.10404035923,4601.74865179055,5662.73790065612,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,Deaths,absolute number,59.9365331591909,78.8779489787634,97.1851171013038,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,13.0666081965049,17.1959771498956,21.1870754072712,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,Deaths,crude rate,40.0532826072833,52.7111031520318,64.9450803259138,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,YLL,absolute number,1509.58576933423,1986.6519302402,2447.74367208645,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,110.142932563525,144.950803077686,178.593142360049,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,A,666,nvss,YLL,crude rate,1008.79817787401,1327.60316638391,1635.73306430444,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,Deaths,absolute number,26.6397928889577,35.0591103871385,43.196750142712,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,12.1445486015764,15.9827470055566,19.692534162147,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,Deaths,crude rate,37.714186659717,49.6334877217545,61.1540151519226,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,YLL,absolute number,627.414269760899,825.704097389246,1017.35991566465,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,102.287943459476,134.615322122328,165.861151948457,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,F,666,nvss,YLL,crude rate,888.235842574465,1168.95647741838,1440.28528748039,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,Deaths,absolute number,33.3022129962743,43.8259518670628,53.9970220732379,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,14.6753333544978,19.3128442635111,23.794944172737,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,Deaths,crude rate,42.1514986156422,55.471675400682,68.3454700570056,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,YLL,absolute number,882.405097767851,1161.25145636271,1430.75319189865,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,123.84866823888,162.985738324483,200.81125759973,burnett,attributable,25,150
2001,26,White,Hispanic or Latino,M,666,nvss,YLL,crude rate,1116.8836515807,1469.82691993356,1810.94244981223,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,Deaths,absolute number,5785.55947495396,7620.72470882133,9397.75623970402,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,Deaths,age-adjusted rate,18.3712660112632,24.1985863995421,29.8413110324105,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,Deaths,crude rate,109.364876928756,144.055146869751,177.646510940043,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,YLL,absolute number,108848.388058189,143374.828999924,176807.553786959,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,YLL,age-adjusted rate,155.012273088185,204.181784805365,251.793722448387,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,A,666,nvss,YLL,crude rate,2057.56947368898,2710.22544943813,3342.20682436922,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,Deaths,absolute number,3061.87906487402,4032.97991683997,4973.26026793199,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,Deaths,age-adjusted rate,17.6359980694944,23.2294040753128,28.6452882775599,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,Deaths,crude rate,111.716464850577,147.148286910304,181.455584673151,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,YLL,absolute number,51869.3354839733,68320.1340988646,84248.822314964,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,YLL,age-adjusted rate,146.554527939705,193.035536472801,238.041345018979,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,F,666,nvss,YLL,crude rate,1892.51719994255,2492.74504248147,3073.92303792359,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,Deaths,absolute number,2723.93204446153,3588.07174261315,4424.89365883516,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,Deaths,age-adjusted rate,20.2382941663481,26.6586868657809,32.8761136697216,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,Deaths,crude rate,106.846633382621,140.742639601831,173.567101823976,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,YLL,absolute number,56957.7617864645,75027.0316045655,92525.0831652785,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,YLL,age-adjusted rate,176.317657217595,232.252638193573,286.419363856427,burnett,attributable,25,150
2001,26,White,Not Hispanic or Latino,M,666,nvss,YLL,crude rate,2234.17654793076,2942.94630291484,3629.30993809403,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,16.8361272909845,22.2536569263054,27.5375227228969,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,12.6023110590445,16.6574831574679,20.6126041429543,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,53.0154841168388,70.0748084715352,86.7132371536887,burnett,attributable,25,150
2001,27,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,484.41814395921,640.294231460133,792.324470830266,burnett,attributable,25,150
