Year,STATEFP,Race,Hispanic.Origin,Gender.Code,Education,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age
1993,13,White,All Origins,A,666,nvss,Deaths,crude rate,B,95.8570732802536,126.256528366894,155.688668465521,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,absolute number,A,87101.1975387253,114125.308523032,140005.497998485,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,absolute number,B,66620.8409001173,87748.5176742269,108203.908766002,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1938.44123728399,2539.86409498499,3115.82892584321,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1482.64993952474,1952.84737726642,2408.08306560975,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,crude rate,A,2689.09205455927,3523.41264007267,4322.41671642863,burnett,attributable,25,150
1993,13,White,All Origins,A,666,nvss,YLL,crude rate,B,2056.79805783282,2709.07689383039,3340.60012441904,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,absolute number,A,127.011697745716,169.11661968122,210.80220774171,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,absolute number,B,127.011697745716,169.11661968122,210.80220774171,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,12.9426148539926,17.2331471257498,21.4809488700369,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,12.9426148539926,17.2331471257498,21.4809488700369,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,crude rate,A,16.7879425754186,22.3532174606571,27.8630663249965,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,Deaths,crude rate,B,16.7879425754186,22.3532174606571,27.8630663249965,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,absolute number,A,2734.56979197494,3641.09139322783,4538.58470993906,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,absolute number,B,2734.56979197494,3641.09139322783,4538.58470993906,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,259.162824122906,345.076410603156,430.134361317345,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,259.162824122906,345.076410603156,430.134361317345,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,crude rate,A,361.445453064171,481.26616922906,599.893559699306,burnett,attributable,25,150
1993,15,All,All Origins,A,666,nvss,YLL,crude rate,B,361.445453064171,481.26616922906,599.893559699306,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,0.403203094017474,0.536310382654039,0.667817326949796,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,0.403203094017474,0.536310382654039,0.667817326949796,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,34.4181168475775,45.7803863378979,57.0060476539866,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,34.4181168475775,45.7803863378979,57.0060476539866,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,13.3865569062906,17.8057895967476,22.1718900049733,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,13.3865569062906,17.8057895967476,22.1718900049733,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,12.1752827713048,16.1946439868257,20.165680561068,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,12.1752827713048,16.1946439868257,20.165680561068,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,554.284009475418,737.266835576151,918.049665469202,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,554.284009475418,737.266835576151,918.049665469202,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,404.225855621008,537.670783095142,669.511306808367,burnett,attributable,25,150
1993,15,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,404.225855621008,537.670783095142,669.511306808367,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,85.7239193520888,114.173551655595,142.355543109039,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,85.7239193520888,114.173551655595,142.355543109039,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,12.1968320572785,16.244656630861,20.2544011618539,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,12.1968320572785,16.244656630861,20.2544011618539,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,17.6012548127311,23.4426726023894,29.2291370623837,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,17.6012548127311,23.4426726023894,29.2291370623837,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,1803.09431526778,2401.49637930805,2994.26895628183,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,1803.09431526778,2401.49637930805,2994.26895628183,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,244.914425746455,326.195419557446,406.711759750232,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,244.914425746455,326.195419557446,406.711759750232,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,370.220152488185,493.086993963047,614.7979615923,burnett,attributable,25,150
1993,15,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,370.220152488185,493.086993963047,614.7979615923,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,0.431235977321939,0.575087488619471,0.717948282804214,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,0.431235977321939,0.575087488619471,0.717948282804214,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,5.35921465166,7.14693916341525,8.92235147037843,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,5.35921465166,7.14693916341525,8.92235147037843,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,A,2.75022944720624,3.66764979986907,4.5787518035983,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,Deaths,crude rate,B,2.75022944720624,3.66764979986907,4.5787518035983,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,absolute number,A,15.8349221687768,21.1171286753011,26.3629561939922,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,absolute number,B,15.8349221687768,21.1171286753011,26.3629561939922,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,A,129.676249031484,172.933596246389,215.893026576354,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,age-adjusted rate,B,129.676249031484,172.933596246389,215.893026576354,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,crude rate,A,100.988024035566,134.675565531257,168.131098175971,burnett,attributable,25,150
1993,15,Black or African American,All Origins,A,666,nvss,YLL,crude rate,B,100.988024035566,134.675565531257,168.131098175971,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,absolute number,A,40.0065859623543,53.2408929932778,66.3295456600905,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,absolute number,B,40.0065859623543,53.2408929932778,66.3295456600905,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,14.8710776574518,19.7904778728218,24.6557360686284,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,14.8710776574518,19.7904778728218,24.6557360686284,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,crude rate,A,15.9490455917534,21.2250410593517,26.4429698852219,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,Deaths,crude rate,B,15.9490455917534,21.2250410593517,26.4429698852219,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,absolute number,A,897.059096471834,1193.80912454877,1487.29317605902,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,absolute number,B,897.059096471834,1193.80912454877,1487.29317605902,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,age-adjusted rate,A,295.851155152493,393.719666762702,490.511055423311,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,age-adjusted rate,B,295.851155152493,393.719666762702,490.511055423311,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,crude rate,A,357.622028572729,475.924543353841,592.925042281542,burnett,attributable,25,150
1993,15,White,All Origins,A,666,nvss,YLL,crude rate,B,357.622028572729,475.924543353841,592.925042281542,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,absolute number,A,537.973892112339,709.311442984514,875.570231247614,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,absolute number,B,501.923938682636,662.778279214572,819.341428405833,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,55.6662654507786,73.395232838187,90.5986807687901,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,51.936035589202,68.5802641479569,84.7804663333645,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,crude rate,A,81.2854439280512,107.173779939126,132.294737682711,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,Deaths,crude rate,B,75.8384575387804,100.142827452631,123.798817587795,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,absolute number,A,10472.6996909652,13808.1156700273,17044.6637367495,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,absolute number,B,9770.9177984273,12902.2578635832,15950.0616105528,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1057.31012393794,1394.04937802438,1720.80705642027,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,age-adjusted rate,B,986.459137881623,1302.59515343433,1610.29745107847,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,crude rate,A,1582.37798522666,2086.34439050747,2575.3722973544,burnett,attributable,25,150
1993,16,All,All Origins,A,666,nvss,YLL,crude rate,B,1476.34188661298,1949.47333595985,2409.98282203408,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,A,4.06581057481342,5.36714739007263,6.63303212594136,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,absolute number,B,3.88344852084444,5.13176914642031,6.34862736111794,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,80.6054428573987,106.404684698718,131.501082542044,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,76.9900815782449,101.738267702776,125.862705741768,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,A,52.052369412539,68.7126794273797,84.9191156822603,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,Deaths,crude rate,B,49.7176868626865,65.6992593319716,81.2780356051457,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,A,100.357219686558,132.478377879268,163.724465270161,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,absolute number,B,95.8559404518519,126.668489377825,156.704445291833,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1493.70059623428,1971.78670995921,2436.84841166374,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,age-adjusted rate,B,1426.70428547859,1885.31327092051,2332.36357180912,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,A,1284.81909725462,1696.04887823925,2096.07560197364,burnett,attributable,25,150
1993,16,American Indian or Alaska Native,All Origins,A,666,nvss,YLL,crude rate,B,1227.19165858215,1621.66802429683,2006.20209053685,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,A,2.47464505906794,3.25903777257374,4.01835626854423,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,absolute number,B,2.25518841139624,2.9757740019747,3.67608409903479,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,68.4861218626709,90.194291593316,111.208529112777,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,age-adjusted rate,B,62.4126307731333,82.3549301295622,101.736102582221,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,A,43.2630255081809,56.9761848352054,70.2509837158082,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,Deaths,crude rate,B,39.4263708286057,52.0240210135437,64.2672045285803,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,A,46.270423531337,60.9368432410298,75.1344301939502,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,absolute number,B,42.1670665681523,55.6404333220906,68.7346929111595,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,A,1025.06681532386,1349.98409501628,1664.5149363702,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,age-adjusted rate,B,934.161767706567,1232.64836229752,1522.73628351355,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,A,808.923488310088,1065.32942729073,1313.53898940473,burnett,attributable,25,150
1993,16,Asian or Pacific Islander,All Origins,A,666,nvss,YLL,crude rate,B,737.186478464202,972.734848288298,1201.65547047482,burnett,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,A,1.14544876456926,1.50811651933219,1.85898938676888,burnett,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,Deaths,absolute number,B,1.04208536217601,1.37469487641995,1.69776753440923,burnett,attributable,25,150
1993,16,Black or African American,All Origins,A,666,nvss,Deaths,age-adjusted rate,A,152.281541758627,200.496360744624,247.143109920369,burnett,attributable,25,150
