Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,min_age,max_age,value,measure1,measure2
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,15,19,6.4247234049164,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,25,29,8.65392083979578,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,20,24,8.84895159973222,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,30,34,9.52937671094732,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,35,39,13.4698306358393,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,40,44,22.9227863516955,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,45,49,33.9232655650465,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,50,54,39.2501519241642,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,55,59,60.644037017937,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,60,64,60.4735091213683,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,65,69,92.1804540387037,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,70,74,104.518755523572,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,75,79,152.150518124132,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,80,84,149.13591912189,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,all-cause,overall,nvss,85,150,79.2728628224897,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,0,4,0.000483735081335031,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,5,9,0.000903503552944487,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,10,14,0.00660954464703433,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,15,19,0.0133825170732506,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,20,24,0.060012083785772,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,25,29,0.157344015269014,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,30,34,0.412788637241247,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,35,39,1.07740851387063,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,40,44,3.02402546514376,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,45,49,5.87442391608077,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,50,54,8.52344860660736,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,55,59,14.1601181180653,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,60,64,14.2309305700976,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,65,69,21.0557261313476,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,70,74,23.9881930240155,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,75,79,36.5205059341869,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,80,84,37.298556597643,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,85,150,20.9483392236458,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,5,9,0.00451751776472244,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,10,14,0.0110159077450572,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,0,4,0.00580482097602037,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,15,19,0.0144977268293548,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,20,24,0.0215137658854654,Deaths,age-adjusted rate
2001,666,M,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,25,29,0.0324296825363617,Deaths,age-adjusted rate
