Year,Education,Gender.Code,Race,Hispanic.Origin,label_cause,attr,nation,source,min_age,max_age,value,measure1,measure2
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,59,59,12.099470247884,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,60,60,9.79660390919181,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,61,61,13.3199439116204,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,62,62,13.7496195216727,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,63,63,13.9214897656936,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,64,64,13.5777492776518,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,65,65,11.306750758096,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,66,66,12.0362185489409,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,67,67,12.9115798979548,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,68,68,14.0057815842221,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,69,69,13.0574734561237,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,70,70,13.5451220370985,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,71,71,12.093858961695,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,72,72,11.5496353084188,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,73,73,11.9729203720781,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,74,74,11.6705738980357,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,75,75,9.23070614621939,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,76,76,9.52220212978422,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,77,77,7.48173024483045,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,78,78,6.80157294984587,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,79,79,7.2388169251931,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,80,80,5.71591419974024,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,81,81,4.09891215639267,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,82,82,3.08358529196513,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,83,83,2.89556179855262,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,84,84,2.4067007156801,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,85,85,2.01478020741103,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,86,86,1.73100834721229,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,87,87,1.81613990527191,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,88,88,1.53236804507318,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,89,89,1.36210492895393,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,90,90,0.649146171670339,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,91,91,0.627507965947995,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,92,92,0.411125908724548,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,93,93,0.346211291557514,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,94,94,0.216382057223446,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,95,95,0.168225061315908,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,96,96,0.100935036789545,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,97,97,0.134580049052726,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,98,98,0.0672900245263631,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,99,99,0.0504675183947723,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,neo_lung,total,us,nvss,100,150,0.0672900245263631,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,1,1,0.74989836405224,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,26,26,0.182216576804841,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,32,32,0.168147476599543,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,34,34,0.168147476599543,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,35,35,0.308209925671017,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,36,36,0.308209925671017,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,37,37,0.154104962835508,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,38,38,0.616419851342033,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,39,39,0.154104962835508,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,40,40,1.12069145022827,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,41,41,0.280172862557068,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,42,42,1.12069145022827,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,43,43,0.980605018949736,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,44,44,0.980605018949736,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,45,45,0.757279115863596,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,46,46,1.00970548781813,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,47,47,0.883492301840862,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,48,48,2.01941097563626,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,49,49,1.38834504574993,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,50,50,1.80132440349695,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,51,51,2.70198660524542,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,52,52,2.25165550437119,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,53,53,2.4768210548083,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,54,54,1.68874162827839,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,55,55,2.18187168404466,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,56,56,2.47939964095984,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,57,57,2.77692759787502,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,58,58,3.86786343989734,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,59,59,3.37198351170538,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,60,60,3.26553463639727,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,61,61,2.835859026345,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,62,62,3.26553463639727,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,63,63,4.55456146655409,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,64,64,5.07017219861682,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,65,65,3.79323251239349,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,66,66,3.42849861697104,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,67,67,4.23091318690043,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,68,68,4.74154064049186,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,69,69,5.39806165225227,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,70,70,5.01895146910344,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,71,71,4.35378922621022,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,72,72,4.95848217429497,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,73,73,4.95848217429497,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,74,74,4.53519711063564,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,75,75,4.17810909776246,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,76,76,4.51818774525476,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,77,77,4.51818774525476,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,78,78,4.66393573703717,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,79,79,3.64369979456029,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,80,80,3.23400408669513,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,81,81,3.08358529196513,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,82,82,2.82035240118762,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,83,83,3.42202758010764,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,84,84,2.3690960169976,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,85,85,1.87289427731166,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,86,86,1.90127146333153,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,87,87,1.56074523109305,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,88,88,1.33372774293406,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,89,89,1.27697337089431,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,90,90,1.06027208039489,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,91,91,0.822251817449096,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,92,92,0.584231554503305,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,93,93,0.670784377392684,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,94,94,0.454402320169238,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,95,95,0.302805110368634,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,96,96,0.403740147158179,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,97,97,0.151402555184317,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,98,98,0.100935036789545,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,99,99,0.185047567447499,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,resp_copd,total,us,nvss,100,150,0.336450122631816,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,22,22,0.196300573768338,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,25,25,0.182216576804841,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,31,31,0.168147476599543,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,32,32,0.168147476599543,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,34,34,0.168147476599543,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,37,37,0.154104962835508,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,38,38,0.308209925671017,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,42,42,0.280172862557068,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,43,43,0.140086431278534,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,44,44,0.140086431278534,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,45,45,0.126213185977266,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,46,46,0.378639557931798,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,47,47,0.378639557931798,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,48,48,0.126213185977266,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,49,49,0.504852743909064,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,50,50,0.225165550437119,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,51,51,0.788079426529915,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,52,52,0.900662201748475,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,53,53,0.675496651311356,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,54,54,0.788079426529915,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,55,55,1.09093584202233,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,56,56,0.595055913830361,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,57,57,1.09093584202233,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,58,58,1.4876397845759,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,59,59,0.495879928191967,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,60,60,0.773416098094091,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,61,61,1.11715658613591,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,62,62,1.20309170814636,YLL,crude rate
2000,666,F,Black or African American,Not Hispanic or Latino,t2_dm,total,us,nvss,63,63,1.63276731819864,YLL,crude rate
