Year,Education,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,source,measure1,measure2,min_age,max_age,value
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,Deaths,age-adjusted rate,85,150,6.26405207315071
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,0,4,1.73808404380016
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,5,9,0.413891585973359
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,25,29,0.473952698856972
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,30,34,0.291572266137995
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,35,39,0.801666503935796
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,40,44,1.57893876149108
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,45,49,3.2828561031157
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,50,54,5.46620404746967
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,55,59,8.85665265032832
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,60,64,11.4740643478893
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,65,69,14.1038229050576
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,70,74,18.6118318123132
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,75,79,22.1560803399592
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,80,84,19.0406084630971
2006,666,A,White,Hispanic or Latino,us,resp_copd,total,nvss,YLL,crude rate,85,150,18.933731133439
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,25,29,0.0379807778346091
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,30,34,0.0805643317689944
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,35,39,0.15802925176217
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,40,44,0.473082463600564
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,45,49,1.22347617727282
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,50,54,3.09225491608914
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,55,59,4.50394927490838
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,60,64,7.1088577603287
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,65,69,10.6577282534446
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,70,74,14.4038973742033
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,75,79,16.4750526181657
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,80,84,25.2414842477431
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,Deaths,age-adjusted rate,85,150,1.86962778713937
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,25,29,0.315968465904648
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,30,34,0.583144532275989
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,35,39,0.935277587925095
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,40,44,2.18622290052611
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,45,49,3.82999878696831
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,50,54,6.83275505933709
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,55,59,7.73882270417037
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,60,64,8.27026715984226
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,65,69,11.0680224591259
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,70,74,10.1709728777148
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,75,79,8.80346157994576
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,80,84,7.10762439204652
2006,666,A,White,Hispanic or Latino,us,t2_dm,total,nvss,YLL,crude rate,85,150,6.02924455256173
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,0,4,10.2343446922546
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,5,9,3.64802807321102
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,10,14,6.08679876775726
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,15,19,43.4317354624141
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,20,24,69.1890185347631
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,25,29,69.394169096731
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,30,34,75.8720471759816
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,35,39,98.7008898646166
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,40,44,158.221183842653
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,45,49,271.981164035853
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,50,54,382.707070681437
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,55,59,466.526016341466
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,60,64,664.12063854942
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,65,69,707.296171662814
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,70,74,1043.32563134472
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,75,79,1338.26939733775
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,80,84,2041.00183452575
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,Deaths,age-adjusted rate,85,150,203.080350738662
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,0,4,677.404868401472
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,5,9,63.3177209750929
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,10,14,73.9272233464235
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,15,19,292.249959539237
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,20,24,424.809481392999
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,25,29,385.764528507007
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,30,34,377.821270520667
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,35,39,531.576510031396
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,40,44,837.180889948959
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,45,49,1208.26271280894
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,50,54,1474.08300826712
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,55,59,1706.70679928987
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,60,64,1721.26837572336
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,65,69,1720.53921533656
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,70,74,1863.93210570208
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,75,79,2126.73024562639
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,80,84,2105.43156105774
2006,666,A,White,Not Hispanic or Latino,us,all-cause,overall,nvss,YLL,crude rate,85,150,2651.48940522488
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,0,4,0.0106998804356366
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,5,9,0.00491444344753691
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,10,14,0.0101457454080457
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,15,19,0.121196341891053
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,20,24,0.350427482205179
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,25,29,1.03928108065496
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,30,34,2.86486593489882
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,35,39,6.32968572101107
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,40,44,16.3863804684516
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,45,49,34.7247390404722
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,50,54,57.7822490471034
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,55,59,76.6312632433834
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,60,64,112.954357872528
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,65,69,117.538679823185
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,70,74,177.419176107456
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,75,79,237.721518281876
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,80,84,392.400653516149
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,Deaths,age-adjusted rate,85,150,44.8204867597174
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,0,4,0.756693615418315
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,5,9,0.0843673830447606
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,10,14,0.119045448222904
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,15,19,0.818002431280307
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,20,24,2.15093408300253
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,25,29,5.73220519861818
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,30,34,14.4424364852166
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,35,39,34.0439920862406
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,40,44,86.6518738672588
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,45,49,154.244879985856
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,50,54,222.905163480503
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,55,59,280.457780857499
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,60,64,292.525258612147
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,65,69,286.0732604139
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,70,74,316.98195206365
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,75,79,377.607418286212
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,80,84,404.644274073742
2006,666,A,White,Not Hispanic or Latino,us,cvd_ihd,total,nvss,YLL,crude rate,85,150,574.286980761863
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,0,4,0.0576982190462874
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,5,9,0.0484825046579287
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,10,14,0.0609514892470518
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,15,19,0.121716588179992
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,20,24,0.186331674867658
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,25,29,0.238788946670551
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,30,34,0.453613579522177
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,35,39,0.764083996268531
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,40,44,1.73241621570797
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,45,49,3.43005940578834
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,50,54,5.74985995171755
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,55,59,6.78779035259883
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,60,64,10.5540282993798
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,65,69,12.4942410377821
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,70,74,22.4064830258435
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,75,79,34.335505554179
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,80,84,58.8208214182685
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,Deaths,age-adjusted rate,85,150,6.06667912964426
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,0,4,3.55602208285771
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,5,9,0.843673830447606
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,10,14,0.833318137560329
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,15,19,0.818002431280307
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,20,24,1.1448520119207
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,25,29,1.32033939968172
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,30,34,2.25848801003388
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,35,39,4.11251424401787
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,40,44,9.13558327343385
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,45,49,15.2348883630282
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,50,54,22.1253719352245
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,55,59,24.8189624207374
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,60,64,27.3677647068734
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,65,69,30.3219607252588
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,70,74,40.1076587470037
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,75,79,54.4615351460797
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,80,84,60.7305353691466
2006,666,A,White,Not Hispanic or Latino,us,cvd_stroke,total,nvss,YLL,crude rate,85,150,80.3890295615798
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,0,4,0.101839287756737
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,5,9,0.0365194577769716
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,10,14,0.0382367810705354
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,15,19,0.0775004777397113
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,20,24,0.129553680448377
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,25,29,0.0704504493918899
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,30,34,0.0753716487231
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,35,39,0.196501164362588
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,40,44,0.342238035016871
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,45,49,0.42640546319559
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,50,54,0.879395014637382
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,55,59,0.88779675463546
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,60,64,1.33416192425306
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,65,69,1.43022518362695
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,70,74,2.26873757985055
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,75,79,3.28478825737265
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,80,84,5.48600673830808
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,Deaths,age-adjusted rate,85,150,0.57082538856609
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,0,4,6.81286718586644
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,5,9,0.632755372835705
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,10,14,0.436499976817315
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,15,19,0.520547001723832
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,20,24,0.797927159823518
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,25,29,0.386440799906844
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,30,34,0.386320317505795
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,35,39,1.06217255309071
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,40,44,1.78255283384075
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,45,49,1.89599635557451
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,50,54,3.38247592534906
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,55,59,3.26011794509686
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,60,64,3.38679885107257
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,65,69,3.49372931825899
2006,666,A,White,Not Hispanic or Latino,us,lri,total,nvss,YLL,crude rate,70,74,4.06099395786342
