Year,Gender.Code,Race,Hispanic.Origin,nation,label_cause,attr,Education,source,measure1,measure2,min_age,max_age,value
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,50,54,22.2462217974757
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,55,59,29.1240885642747
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,60,64,33.2769949647164
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,65,69,42.2985862480437
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,70,74,72.2036176829275
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,75,79,108.57290844373
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,80,84,127.743430543064
2002,F,White,Not Hispanic or Latino,us,cvd_stroke,total,666,nvss,YLL,crude rate,85,150,200.012006448715
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,25,29,12
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,30,34,11
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,35,39,24
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,40,44,37
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,45,49,48
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,50,54,56
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,55,59,72
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,60,64,76
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,65,69,118
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,70,74,180
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,75,79,276
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,80,84,449
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,absolute number,85,150,1242
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,age-adjusted rate,85,150,0.662806495184652
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,25,29,0.0169656698680556
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,30,34,0.0155518640457176
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,35,39,0.0339313397361112
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,40,44,0.0523108154265047
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,45,49,0.0678626794722223
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,50,54,0.0791731260509261
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,55,59,0.101794019208333
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,60,64,0.107449242497685
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,65,69,0.16682908703588
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,70,74,0.254485048020834
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,75,79,0.390210406965278
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,80,84,0.634798814229747
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,Deaths,crude rate,85,150,1.75594683134375
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,25,29,769.79160372
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,30,34,651.1590481
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,35,39,1302.06272736
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,40,44,1824.74354507
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,45,49,2132.79938736
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,50,54,2219.54532072
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,55,59,2513.8714284
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,60,64,2299.26130472
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,65,69,3030.34565012
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,70,74,3831.8760216
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,75,79,4720.57005444
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,80,84,5944.18742173
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,absolute number,85,150,10201.545456157
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,age-adjusted rate,85,150,5.34664574776443
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,25,29,1.08833585132622
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,30,34,0.920612453471827
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,35,39,1.84086386499082
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,40,44,2.57983304829359
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,45,49,3.01536419172841
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,50,54,3.13800609737692
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,55,59,3.55412606208098
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,60,64,3.25070901968952
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,65,69,4.28432032383618
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,70,74,5.41752862981532
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,75,79,6.67396942772152
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,80,84,8.40392678590997
2002,F,White,Not Hispanic or Latino,us,lri,total,666,nvss,YLL,crude rate,85,150,14.4230043627602
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,25,29,1204
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,30,34,2298
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,35,39,4850
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,40,44,9507
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,45,49,14983
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,50,54,21782
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,55,59,30959
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,60,64,39994
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,65,69,54808
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,70,74,84945
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,75,79,127519
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,80,84,167540
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,absolute number,85,150,381190
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,age-adjusted rate,85,150,200.005760483296
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,25,29,1.70222221009491
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,30,34,3.24892577973264
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,35,39,6.85695823833913
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,40,44,13.441051952967
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,45,49,21.1830526360897
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,50,54,30.7955184221656
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,55,59,43.7700144537611
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,60,64,56.5437500585846
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,65,69,77.4878695106992
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,70,74,120.095735578498
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,75,79,180.287104658715
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,80,84,236.869027474503
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,Deaths,crude rate,85,150,538.928641417009
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,25,29,77235.75757324
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,30,34,136033.0447758
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,35,39,263125.176154
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,40,44,468860.45629677
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,45,49,665744.44210031
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,50,54,863323.86028434
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,55,59,1080929.79933105
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,60,64,1209956.00817068
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,65,69,1407518.51179472
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,70,74,1808326.1591934
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,75,79,2181023.08975411
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,80,84,2218015.9479658
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,absolute number,85,150,3204937.43055446
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,age-adjusted rate,85,150,1649.51666235206
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,25,29,109.19636374973
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,30,34,192.324310734387
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,35,39,372.007906050228
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,40,44,662.877642976409
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,45,49,941.233368430559
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,50,54,1220.57230023329
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,55,59,1528.22484383285
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,60,64,1710.64284912451
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,65,69,1989.95786702384
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,70,74,2556.62205255368
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,75,79,3083.5431429479
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,80,84,3135.84386127251
2002,F,White,Not Hispanic or Latino,us,ncd_lri,total,666,nvss,YLL,crude rate,85,150,4531.15919954677
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,25,29,3
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,30,34,36
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,35,39,228
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,40,44,783
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,45,49,1461
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,50,54,2466
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,55,59,4324
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,60,64,6100
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,65,69,7894
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,70,74,10152
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,75,79,10889
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,80,84,8314
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,absolute number,85,150,6298
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,age-adjusted rate,85,150,3.01758981504294
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,25,29,0.0042414174670139
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,30,34,0.0508970096041668
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,35,39,0.322347727493056
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,40,44,1.10700995889063
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,45,49,2.06557030643577
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,50,54,3.48644515788542
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,55,59,6.11329637578936
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,60,64,8.62421551626159
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,65,69,11.1605831615359
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,70,74,14.352956708375
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,75,79,15.3949315994381
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,80,84,11.7543816069178
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,Deaths,crude rate,85,150,8.90414906908451
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,25,29,192.44790093
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,30,34,2131.0659756
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,35,39,12369.59590992
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,40,44,38615.51880513
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,45,49,64917.08135277
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,50,54,97739.26358742
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,55,59,150971.9452278
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,60,64,184545.973142
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,65,69,202724.98781396
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,70,74,216117.80761824
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,75,79,186240.17145941
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,80,84,110066.75773778
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,absolute number,85,150,57620.874342633
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,age-adjusted rate,85,150,27.085173864568
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,25,29,0.272083962831554
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,30,34,3.01291348408962
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,35,39,17.4882067174128
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,40,44,54.594845319294
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,45,49,91.7801475857336
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,50,54,138.18433993092
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,55,59,213.445015172752
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,60,64,260.912171317185
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,65,69,286.61376810477
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,70,74,305.548614721584
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,75,79,263.307438762535
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,80,84,155.613022935536
2002,F,White,Not Hispanic or Latino,us,neo_lung,total,666,nvss,YLL,crude rate,85,150,81.4647276338188
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,25,29,5
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,30,34,6
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,35,39,47
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,40,44,124
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,45,49,347
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,50,54,744
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,55,59,1686
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,60,64,2912
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,65,69,4901
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,70,74,7911
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,75,79,10834
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,80,84,11420
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,absolute number,85,150,14768
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,age-adjusted rate,85,150,7.39199711107417
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,25,29,0.00706902911168983
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,30,34,0.00848283493402779
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,35,39,0.0664488736498844
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,40,44,0.175311921969908
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,45,49,0.490590620351274
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,50,54,1.05187153181945
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,55,59,2.38367661646181
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,60,64,4.11700255464816
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,65,69,6.92906233527837
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,70,74,11.1846178605156
2002,F,White,Not Hispanic or Latino,us,resp_copd,total,666,nvss,Deaths,crude rate,75,79,15.3171722792095
