"min_age","max_age","Year","Hispanic.Origin","Gender.Code","Race","Population","nation","Education","rural_urban_class","source2"
35,35,2002,"Not Hispanic or Latino","A","White",2676949,"us",666,666,"CDC"
35,35,2003,"Hispanic or Latino","A","White",602614,"us",666,666,"CDC"
35,35,2003,"Not Hispanic or Latino","A","White",2617698,"us",666,666,"CDC"
35,35,2004,"Hispanic or Latino","A","White",619131,"us",666,666,"CDC"
35,35,2004,"Not Hispanic or Latino","A","White",2670244,"us",666,666,"CDC"
35,35,2005,"Hispanic or Latino","A","White",672729,"us",666,666,"CDC"
35,35,2005,"Not Hispanic or Latino","A","White",2793448,"us",666,666,"CDC"
35,35,2006,"Hispanic or Latino","A","White",675987,"us",666,666,"CDC"
35,35,2006,"Not Hispanic or Latino","A","White",2714499,"us",666,666,"CDC"
35,35,2007,"Hispanic or Latino","A","White",686559,"us",666,666,"CDC"
35,35,2007,"Not Hispanic or Latino","A","White",2497018,"us",666,666,"CDC"
35,35,2008,"Hispanic or Latino","A","White",697495,"us",666,666,"CDC"
35,35,2008,"Not Hispanic or Latino","A","White",2321747,"us",666,666,"CDC"
35,35,2009,"Hispanic or Latino","A","White",704125,"us",666,666,"CDC"
35,35,2009,"Not Hispanic or Latino","A","White",2253584,"us",666,666,"CDC"
35,35,2010,"Hispanic or Latino","A","White",731544,"us",666,666,"CDC"
35,35,2010,"Not Hispanic or Latino","A","White",2314501,"us",666,666,"CDC"
35,35,2011,"Hispanic or Latino","A","White",722788,"us",666,666,"CDC"
35,35,2011,"Not Hispanic or Latino","A","White",2224388,"us",666,666,"CDC"
35,35,2012,"Hispanic or Latino","A","White",735050,"us",666,666,"CDC"
35,35,2012,"Not Hispanic or Latino","A","White",2304351,"us",666,666,"CDC"
35,35,2013,"Hispanic or Latino","A","White",741645,"us",666,666,"CDC"
35,35,2013,"Not Hispanic or Latino","A","White",2329783,"us",666,666,"CDC"
35,35,2014,"Hispanic or Latino","A","White",744952,"us",666,666,"CDC"
35,35,2014,"Not Hispanic or Latino","A","White",2376535,"us",666,666,"CDC"
35,35,2015,"Hispanic or Latino","A","White",808859,"us",666,666,"CDC"
35,35,2015,"Not Hispanic or Latino","A","White",2519459,"us",666,666,"CDC"
35,35,2016,"Hispanic or Latino","A","White",787858,"us",666,666,"CDC"
35,35,2016,"Not Hispanic or Latino","A","White",2489864,"us",666,666,"CDC"
36,36,2000,"Hispanic or Latino","A","White",552971,"us",666,666,"CDC"
36,36,2000,"Not Hispanic or Latino","A","White",3117672,"us",666,666,"CDC"
36,36,2001,"Hispanic or Latino","A","White",578463,"us",666,666,"CDC"
36,36,2001,"Not Hispanic or Latino","A","White",3007912,"us",666,666,"CDC"
36,36,2002,"Hispanic or Latino","A","White",574900,"us",666,666,"CDC"
36,36,2002,"Not Hispanic or Latino","A","White",2762759,"us",666,666,"CDC"
36,36,2003,"Hispanic or Latino","A","White",577225,"us",666,666,"CDC"
36,36,2003,"Not Hispanic or Latino","A","White",2671381,"us",666,666,"CDC"
36,36,2004,"Hispanic or Latino","A","White",604898,"us",666,666,"CDC"
36,36,2004,"Not Hispanic or Latino","A","White",2615374,"us",666,666,"CDC"
36,36,2005,"Hispanic or Latino","A","White",621628,"us",666,666,"CDC"
36,36,2005,"Not Hispanic or Latino","A","White",2665434,"us",666,666,"CDC"
36,36,2006,"Hispanic or Latino","A","White",674941,"us",666,666,"CDC"
36,36,2006,"Not Hispanic or Latino","A","White",2788656,"us",666,666,"CDC"
36,36,2007,"Hispanic or Latino","A","White",676944,"us",666,666,"CDC"
36,36,2007,"Not Hispanic or Latino","A","White",2708677,"us",666,666,"CDC"
36,36,2008,"Hispanic or Latino","A","White",687067,"us",666,666,"CDC"
36,36,2008,"Not Hispanic or Latino","A","White",2491658,"us",666,666,"CDC"
36,36,2009,"Hispanic or Latino","A","White",696978,"us",666,666,"CDC"
36,36,2009,"Not Hispanic or Latino","A","White",2315552,"us",666,666,"CDC"
36,36,2010,"Hispanic or Latino","A","White",703666,"us",666,666,"CDC"
36,36,2010,"Not Hispanic or Latino","A","White",2250250,"us",666,666,"CDC"
36,36,2011,"Hispanic or Latino","A","White",733186,"us",666,666,"CDC"
36,36,2011,"Not Hispanic or Latino","A","White",2313652,"us",666,666,"CDC"
36,36,2012,"Hispanic or Latino","A","White",724177,"us",666,666,"CDC"
36,36,2012,"Not Hispanic or Latino","A","White",2224650,"us",666,666,"CDC"
36,36,2013,"Hispanic or Latino","A","White",736477,"us",666,666,"CDC"
36,36,2013,"Not Hispanic or Latino","A","White",2303757,"us",666,666,"CDC"
36,36,2014,"Hispanic or Latino","A","White",743910,"us",666,666,"CDC"
36,36,2014,"Not Hispanic or Latino","A","White",2329262,"us",666,666,"CDC"
36,36,2015,"Hispanic or Latino","A","White",747586,"us",666,666,"CDC"
36,36,2015,"Not Hispanic or Latino","A","White",2376269,"us",666,666,"CDC"
36,36,2016,"Hispanic or Latino","A","White",811430,"us",666,666,"CDC"
36,36,2016,"Not Hispanic or Latino","A","White",2518276,"us",666,666,"CDC"
37,37,2000,"Hispanic or Latino","A","White",525968,"us",666,666,"CDC"
37,37,2000,"Not Hispanic or Latino","A","White",3150909,"us",666,666,"CDC"
37,37,2001,"Hispanic or Latino","A","White",556689,"us",666,666,"CDC"
37,37,2001,"Not Hispanic or Latino","A","White",3113466,"us",666,666,"CDC"
37,37,2002,"Hispanic or Latino","A","White",581405,"us",666,666,"CDC"
37,37,2002,"Not Hispanic or Latino","A","White",3001139,"us",666,666,"CDC"
37,37,2003,"Hispanic or Latino","A","White",576287,"us",666,666,"CDC"
37,37,2003,"Not Hispanic or Latino","A","White",2753830,"us",666,666,"CDC"
37,37,2004,"Hispanic or Latino","A","White",578388,"us",666,666,"CDC"
37,37,2004,"Not Hispanic or Latino","A","White",2664973,"us",666,666,"CDC"
37,37,2005,"Hispanic or Latino","A","White",605776,"us",666,666,"CDC"
37,37,2005,"Not Hispanic or Latino","A","White",2606121,"us",666,666,"CDC"
37,37,2006,"Hispanic or Latino","A","White",622305,"us",666,666,"CDC"
37,37,2006,"Not Hispanic or Latino","A","White",2655969,"us",666,666,"CDC"
37,37,2007,"Hispanic or Latino","A","White",673898,"us",666,666,"CDC"
37,37,2007,"Not Hispanic or Latino","A","White",2776104,"us",666,666,"CDC"
37,37,2008,"Hispanic or Latino","A","White",675601,"us",666,666,"CDC"
37,37,2008,"Not Hispanic or Latino","A","White",2695602,"us",666,666,"CDC"
37,37,2009,"Hispanic or Latino","A","White",684403,"us",666,666,"CDC"
37,37,2009,"Not Hispanic or Latino","A","White",2478788,"us",666,666,"CDC"
37,37,2010,"Hispanic or Latino","A","White",695024,"us",666,666,"CDC"
37,37,2010,"Not Hispanic or Latino","A","White",2305957,"us",666,666,"CDC"
37,37,2011,"Hispanic or Latino","A","White",704896,"us",666,666,"CDC"
37,37,2011,"Not Hispanic or Latino","A","White",2249356,"us",666,666,"CDC"
37,37,2012,"Hispanic or Latino","A","White",734179,"us",666,666,"CDC"
37,37,2012,"Not Hispanic or Latino","A","White",2313812,"us",666,666,"CDC"
37,37,2013,"Hispanic or Latino","A","White",725455,"us",666,666,"CDC"
37,37,2013,"Not Hispanic or Latino","A","White",2223906,"us",666,666,"CDC"
37,37,2014,"Hispanic or Latino","A","White",738529,"us",666,666,"CDC"
37,37,2014,"Not Hispanic or Latino","A","White",2302875,"us",666,666,"CDC"
37,37,2015,"Hispanic or Latino","A","White",746218,"us",666,666,"CDC"
37,37,2015,"Not Hispanic or Latino","A","White",2328620,"us",666,666,"CDC"
37,37,2016,"Hispanic or Latino","A","White",749792,"us",666,666,"CDC"
37,37,2016,"Not Hispanic or Latino","A","White",2374804,"us",666,666,"CDC"
38,38,2000,"Hispanic or Latino","A","White",511189,"us",666,666,"CDC"
38,38,2000,"Not Hispanic or Latino","A","White",3208260,"us",666,666,"CDC"
38,38,2001,"Hispanic or Latino","A","White",530242,"us",666,666,"CDC"
38,38,2001,"Not Hispanic or Latino","A","White",3146412,"us",666,666,"CDC"
38,38,2002,"Hispanic or Latino","A","White",561315,"us",666,666,"CDC"
38,38,2002,"Not Hispanic or Latino","A","White",3107292,"us",666,666,"CDC"
38,38,2003,"Hispanic or Latino","A","White",585540,"us",666,666,"CDC"
38,38,2003,"Not Hispanic or Latino","A","White",2994375,"us",666,666,"CDC"
38,38,2004,"Hispanic or Latino","A","White",581110,"us",666,666,"CDC"
38,38,2004,"Not Hispanic or Latino","A","White",2751056,"us",666,666,"CDC"
38,38,2005,"Hispanic or Latino","A","White",584333,"us",666,666,"CDC"
38,38,2005,"Not Hispanic or Latino","A","White",2660721,"us",666,666,"CDC"
38,38,2006,"Hispanic or Latino","A","White",612547,"us",666,666,"CDC"
38,38,2006,"Not Hispanic or Latino","A","White",2603193,"us",666,666,"CDC"
38,38,2007,"Hispanic or Latino","A","White",628914,"us",666,666,"CDC"
38,38,2007,"Not Hispanic or Latino","A","White",2651984,"us",666,666,"CDC"
38,38,2008,"Hispanic or Latino","A","White",681505,"us",666,666,"CDC"
38,38,2008,"Not Hispanic or Latino","A","White",2771709,"us",666,666,"CDC"
38,38,2009,"Hispanic or Latino","A","White",683297,"us",666,666,"CDC"
38,38,2009,"Not Hispanic or Latino","A","White",2691582,"us",666,666,"CDC"
38,38,2010,"Hispanic or Latino","A","White",689765,"us",666,666,"CDC"
38,38,2010,"Not Hispanic or Latino","A","White",2474066,"us",666,666,"CDC"
38,38,2011,"Hispanic or Latino","A","White",696173,"us",666,666,"CDC"
38,38,2011,"Not Hispanic or Latino","A","White",2304437,"us",666,666,"CDC"
38,38,2012,"Hispanic or Latino","A","White",705632,"us",666,666,"CDC"
38,38,2012,"Not Hispanic or Latino","A","White",2249410,"us",666,666,"CDC"
38,38,2013,"Hispanic or Latino","A","White",735199,"us",666,666,"CDC"
38,38,2013,"Not Hispanic or Latino","A","White",2312903,"us",666,666,"CDC"
38,38,2014,"Hispanic or Latino","A","White",727176,"us",666,666,"CDC"
38,38,2014,"Not Hispanic or Latino","A","White",2223098,"us",666,666,"CDC"
38,38,2015,"Hispanic or Latino","A","White",740499,"us",666,666,"CDC"
38,38,2015,"Not Hispanic or Latino","A","White",2302084,"us",666,666,"CDC"
38,38,2016,"Hispanic or Latino","A","White",748064,"us",666,666,"CDC"
38,38,2016,"Not Hispanic or Latino","A","White",2327491,"us",666,666,"CDC"
39,39,2000,"Hispanic or Latino","A","White",490833,"us",666,666,"CDC"
39,39,2000,"Not Hispanic or Latino","A","White",3287715,"us",666,666,"CDC"
39,39,2001,"Hispanic or Latino","A","White",514935,"us",666,666,"CDC"
39,39,2001,"Not Hispanic or Latino","A","White",3204712,"us",666,666,"CDC"
39,39,2002,"Hispanic or Latino","A","White",533624,"us",666,666,"CDC"
39,39,2002,"Not Hispanic or Latino","A","White",3142449,"us",666,666,"CDC"
39,39,2003,"Hispanic or Latino","A","White",563635,"us",666,666,"CDC"
39,39,2003,"Not Hispanic or Latino","A","White",3103472,"us",666,666,"CDC"
39,39,2004,"Hispanic or Latino","A","White",588033,"us",666,666,"CDC"
39,39,2004,"Not Hispanic or Latino","A","White",2995824,"us",666,666,"CDC"
39,39,2005,"Hispanic or Latino","A","White",584086,"us",666,666,"CDC"
39,39,2005,"Not Hispanic or Latino","A","White",2752263,"us",666,666,"CDC"
39,39,2006,"Hispanic or Latino","A","White",587385,"us",666,666,"CDC"
39,39,2006,"Not Hispanic or Latino","A","White",2664040,"us",666,666,"CDC"
39,39,2007,"Hispanic or Latino","A","White",614636,"us",666,666,"CDC"
39,39,2007,"Not Hispanic or Latino","A","White",2606673,"us",666,666,"CDC"
39,39,2008,"Hispanic or Latino","A","White",630983,"us",666,666,"CDC"
39,39,2008,"Not Hispanic or Latino","A","White",2656505,"us",666,666,"CDC"
39,39,2009,"Hispanic or Latino","A","White",682920,"us",666,666,"CDC"
39,39,2009,"Not Hispanic or Latino","A","White",2777153,"us",666,666,"CDC"
39,39,2010,"Hispanic or Latino","A","White",686451,"us",666,666,"CDC"
39,39,2010,"Not Hispanic or Latino","A","White",2699227,"us",666,666,"CDC"
39,39,2011,"Hispanic or Latino","A","White",690893,"us",666,666,"CDC"
39,39,2011,"Not Hispanic or Latino","A","White",2472316,"us",666,666,"CDC"
39,39,2012,"Hispanic or Latino","A","White",696989,"us",666,666,"CDC"
39,39,2012,"Not Hispanic or Latino","A","White",2303529,"us",666,666,"CDC"
39,39,2013,"Hispanic or Latino","A","White",706564,"us",666,666,"CDC"
39,39,2013,"Not Hispanic or Latino","A","White",2248184,"us",666,666,"CDC"
39,39,2014,"Hispanic or Latino","A","White",736737,"us",666,666,"CDC"
39,39,2014,"Not Hispanic or Latino","A","White",2311600,"us",666,666,"CDC"
39,39,2015,"Hispanic or Latino","A","White",728957,"us",666,666,"CDC"
39,39,2015,"Not Hispanic or Latino","A","White",2222085,"us",666,666,"CDC"
39,39,2016,"Hispanic or Latino","A","White",742186,"us",666,666,"CDC"
39,39,2016,"Not Hispanic or Latino","A","White",2300401,"us",666,666,"CDC"
40,40,2000,"Hispanic or Latino","A","White",497496,"us",666,666,"CDC"
40,40,2000,"Not Hispanic or Latino","A","White",3335348,"us",666,666,"CDC"
40,40,2001,"Hispanic or Latino","A","White",494728,"us",666,666,"CDC"
40,40,2001,"Not Hispanic or Latino","A","White",3280608,"us",666,666,"CDC"
40,40,2002,"Hispanic or Latino","A","White",519010,"us",666,666,"CDC"
40,40,2002,"Not Hispanic or Latino","A","White",3194291,"us",666,666,"CDC"
40,40,2003,"Hispanic or Latino","A","White",537210,"us",666,666,"CDC"
40,40,2003,"Not Hispanic or Latino","A","White",3129405,"us",666,666,"CDC"
40,40,2004,"Hispanic or Latino","A","White",567922,"us",666,666,"CDC"
40,40,2004,"Not Hispanic or Latino","A","White",3091828,"us",666,666,"CDC"
40,40,2005,"Hispanic or Latino","A","White",593225,"us",666,666,"CDC"
40,40,2005,"Not Hispanic or Latino","A","White",2981945,"us",666,666,"CDC"
40,40,2006,"Hispanic or Latino","A","White",589813,"us",666,666,"CDC"
40,40,2006,"Not Hispanic or Latino","A","White",2739173,"us",666,666,"CDC"
40,40,2007,"Hispanic or Latino","A","White",592826,"us",666,666,"CDC"
40,40,2007,"Not Hispanic or Latino","A","White",2649091,"us",666,666,"CDC"
40,40,2008,"Hispanic or Latino","A","White",620623,"us",666,666,"CDC"
40,40,2008,"Not Hispanic or Latino","A","White",2590368,"us",666,666,"CDC"
40,40,2009,"Hispanic or Latino","A","White",637011,"us",666,666,"CDC"
40,40,2009,"Not Hispanic or Latino","A","White",2638002,"us",666,666,"CDC"
40,40,2010,"Hispanic or Latino","A","White",684914,"us",666,666,"CDC"
40,40,2010,"Not Hispanic or Latino","A","White",2760565,"us",666,666,"CDC"
40,40,2011,"Hispanic or Latino","A","White",687232,"us",666,666,"CDC"
40,40,2011,"Not Hispanic or Latino","A","White",2696185,"us",666,666,"CDC"
40,40,2012,"Hispanic or Latino","A","White",691332,"us",666,666,"CDC"
40,40,2012,"Not Hispanic or Latino","A","White",2470523,"us",666,666,"CDC"
40,40,2013,"Hispanic or Latino","A","White",697412,"us",666,666,"CDC"
40,40,2013,"Not Hispanic or Latino","A","White",2301541,"us",666,666,"CDC"
40,40,2014,"Hispanic or Latino","A","White",707559,"us",666,666,"CDC"
40,40,2014,"Not Hispanic or Latino","A","White",2246367,"us",666,666,"CDC"
40,40,2015,"Hispanic or Latino","A","White",738052,"us",666,666,"CDC"
40,40,2015,"Not Hispanic or Latino","A","White",2309839,"us",666,666,"CDC"
40,40,2016,"Hispanic or Latino","A","White",730146,"us",666,666,"CDC"
40,40,2016,"Not Hispanic or Latino","A","White",2219922,"us",666,666,"CDC"
41,41,2000,"Hispanic or Latino","A","White",447987,"us",666,666,"CDC"
41,41,2000,"Not Hispanic or Latino","A","White",3257484,"us",666,666,"CDC"
41,41,2001,"Hispanic or Latino","A","White",501151,"us",666,666,"CDC"
41,41,2001,"Not Hispanic or Latino","A","White",3330776,"us",666,666,"CDC"
41,41,2002,"Hispanic or Latino","A","White",498061,"us",666,666,"CDC"
41,41,2002,"Not Hispanic or Latino","A","White",3276766,"us",666,666,"CDC"
41,41,2003,"Hispanic or Latino","A","White",521674,"us",666,666,"CDC"
41,41,2003,"Not Hispanic or Latino","A","White",3191913,"us",666,666,"CDC"
41,41,2004,"Hispanic or Latino","A","White",539924,"us",666,666,"CDC"
41,41,2004,"Not Hispanic or Latino","A","White",3131575,"us",666,666,"CDC"
41,41,2005,"Hispanic or Latino","A","White",570954,"us",666,666,"CDC"
41,41,2005,"Not Hispanic or Latino","A","White",3095074,"us",666,666,"CDC"
41,41,2006,"Hispanic or Latino","A","White",596282,"us",666,666,"CDC"
41,41,2006,"Not Hispanic or Latino","A","White",2988789,"us",666,666,"CDC"
41,41,2007,"Hispanic or Latino","A","White",592203,"us",666,666,"CDC"
41,41,2007,"Not Hispanic or Latino","A","White",2746770,"us",666,666,"CDC"
41,41,2008,"Hispanic or Latino","A","White",595092,"us",666,666,"CDC"
41,41,2008,"Not Hispanic or Latino","A","White",2657890,"us",666,666,"CDC"
41,41,2009,"Hispanic or Latino","A","White",622311,"us",666,666,"CDC"
41,41,2009,"Not Hispanic or Latino","A","White",2600359,"us",666,666,"CDC"
41,41,2010,"Hispanic or Latino","A","White",639646,"us",666,666,"CDC"
41,41,2010,"Not Hispanic or Latino","A","White",2645774,"us",666,666,"CDC"
41,41,2011,"Hispanic or Latino","A","White",685406,"us",666,666,"CDC"
41,41,2011,"Not Hispanic or Latino","A","White",2756737,"us",666,666,"CDC"
41,41,2012,"Hispanic or Latino","A","White",687505,"us",666,666,"CDC"
41,41,2012,"Not Hispanic or Latino","A","White",2693761,"us",666,666,"CDC"
41,41,2013,"Hispanic or Latino","A","White",691815,"us",666,666,"CDC"
41,41,2013,"Not Hispanic or Latino","A","White",2468057,"us",666,666,"CDC"
41,41,2014,"Hispanic or Latino","A","White",698492,"us",666,666,"CDC"
41,41,2014,"Not Hispanic or Latino","A","White",2299175,"us",666,666,"CDC"
41,41,2015,"Hispanic or Latino","A","White",708717,"us",666,666,"CDC"
41,41,2015,"Not Hispanic or Latino","A","White",2244139,"us",666,666,"CDC"
41,41,2016,"Hispanic or Latino","A","White",739113,"us",666,666,"CDC"
41,41,2016,"Not Hispanic or Latino","A","White",2307157,"us",666,666,"CDC"
42,42,2000,"Hispanic or Latino","A","White",427373,"us",666,666,"CDC"
42,42,2000,"Not Hispanic or Latino","A","White",3296585,"us",666,666,"CDC"
42,42,2001,"Hispanic or Latino","A","White",451454,"us",666,666,"CDC"
42,42,2001,"Not Hispanic or Latino","A","White",3250915,"us",666,666,"CDC"
42,42,2002,"Hispanic or Latino","A","White",504573,"us",666,666,"CDC"
42,42,2002,"Not Hispanic or Latino","A","White",3322017,"us",666,666,"CDC"
42,42,2003,"Hispanic or Latino","A","White",500807,"us",666,666,"CDC"
42,42,2003,"Not Hispanic or Latino","A","White",3266468,"us",666,666,"CDC"
42,42,2004,"Hispanic or Latino","A","White",524682,"us",666,666,"CDC"
42,42,2004,"Not Hispanic or Latino","A","White",3183123,"us",666,666,"CDC"
42,42,2005,"Hispanic or Latino","A","White",543305,"us",666,666,"CDC"
42,42,2005,"Not Hispanic or Latino","A","White",3121218,"us",666,666,"CDC"
42,42,2006,"Hispanic or Latino","A","White",574513,"us",666,666,"CDC"
42,42,2006,"Not Hispanic or Latino","A","White",3085359,"us",666,666,"CDC"
42,42,2007,"Hispanic or Latino","A","White",599427,"us",666,666,"CDC"
42,42,2007,"Not Hispanic or Latino","A","White",2978757,"us",666,666,"CDC"
42,42,2008,"Hispanic or Latino","A","White",595411,"us",666,666,"CDC"
42,42,2008,"Not Hispanic or Latino","A","White",2736687,"us",666,666,"CDC"
42,42,2009,"Hispanic or Latino","A","White",598009,"us",666,666,"CDC"
42,42,2009,"Not Hispanic or Latino","A","White",2647144,"us",666,666,"CDC"
42,42,2010,"Hispanic or Latino","A","White",624434,"us",666,666,"CDC"
42,42,2010,"Not Hispanic or Latino","A","White",2591074,"us",666,666,"CDC"
42,42,2011,"Hispanic or Latino","A","White",640195,"us",666,666,"CDC"
42,42,2011,"Not Hispanic or Latino","A","White",2641454,"us",666,666,"CDC"
42,42,2012,"Hispanic or Latino","A","White",685701,"us",666,666,"CDC"
42,42,2012,"Not Hispanic or Latino","A","White",2753344,"us",666,666,"CDC"
42,42,2013,"Hispanic or Latino","A","White",687850,"us",666,666,"CDC"
42,42,2013,"Not Hispanic or Latino","A","White",2690424,"us",666,666,"CDC"
42,42,2014,"Hispanic or Latino","A","White",692763,"us",666,666,"CDC"
42,42,2014,"Not Hispanic or Latino","A","White",2465085,"us",666,666,"CDC"
42,42,2015,"Hispanic or Latino","A","White",699498,"us",666,666,"CDC"
42,42,2015,"Not Hispanic or Latino","A","White",2296375,"us",666,666,"CDC"
42,42,2016,"Hispanic or Latino","A","White",709659,"us",666,666,"CDC"
42,42,2016,"Not Hispanic or Latino","A","White",2241137,"us",666,666,"CDC"
43,43,2000,"Hispanic or Latino","A","White",412135,"us",666,666,"CDC"
43,43,2000,"Not Hispanic or Latino","A","White",3280848,"us",666,666,"CDC"
43,43,2001,"Hispanic or Latino","A","White",430508,"us",666,666,"CDC"
43,43,2001,"Not Hispanic or Latino","A","White",3290167,"us",666,666,"CDC"
43,43,2002,"Hispanic or Latino","A","White",454613,"us",666,666,"CDC"
43,43,2002,"Not Hispanic or Latino","A","White",3244169,"us",666,666,"CDC"
43,43,2003,"Hispanic or Latino","A","White",507154,"us",666,666,"CDC"
