Year,Race,Hispanic.Origin,Nation,measure,attr,value,overall_value,Population,crude_rate,prop
2006,Black or African American,Hispanic or Latino,us,YLL,total,11604.54198489,81847.263035697,2137612,542.874103667551,14.1782896024621
2006,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,6626.95720454296,286562,37719495,17.5690507111587,2.31257361567233
2006,Black or African American,Not Hispanic or Latino,us,Deaths,overall,286562,286562,37719495,759.718548723942,100
2006,Black or African American,Not Hispanic or Latino,us,Deaths,total,80279,286562,37719495,212.831587485463,28.0145308868587
2006,Black or African American,Not Hispanic or Latino,us,YLL,attributable,177711.446810962,8533083.50604856,37719495,471.139517671066,2.08261698933327
2006,Black or African American,Not Hispanic or Latino,us,YLL,overall,8533083.50604856,8533083.50604856,37719495,22622.4754760067,100
2006,Black or African American,Not Hispanic or Latino,us,YLL,total,1893504.60262535,8533083.50604856,37719495,5019.96276096844,22.1901567151331
2006,White,All Origins,us,Deaths,attributable,40371.5699674404,2077370,239805271,16.8351470337115,1.94339814127673
2006,White,All Origins,us,Deaths,overall,2077370,2077370,239805271,866.273702549266,100
2006,White,All Origins,us,Deaths,total,720744,2077370,239805271,300.553860636366,34.6950230339323
2006,White,All Origins,us,YLL,attributable,867440.382019014,44456741.9700397,239805271,361.726987234995,1.95120097330479
2006,White,All Origins,us,YLL,overall,44456741.9700397,44456741.9700397,239805271,18538.6842351934,100
2006,White,All Origins,us,YLL,total,13378057.8821188,44456741.9700397,239805271,5578.71719263367,30.0923038650347
2006,White,Hispanic or Latino,us,Deaths,attributable,2210.2035525376,129484,40604875,5.44319752871447,1.70693178503722
2006,White,Hispanic or Latino,us,Deaths,overall,129484,129484,40604875,318.887818273052,100
2006,White,Hispanic or Latino,us,Deaths,total,34740,129484,40604875,85.5562293936381,26.8295696765624
2006,White,Hispanic or Latino,us,YLL,attributable,56120.0905747531,4101802.55432098,40604875,138.210228635732,1.36818117965318
2006,White,Hispanic or Latino,us,YLL,overall,4101802.55432098,4101802.55432098,40604875,10101.7490001409,100
2006,White,Hispanic or Latino,us,YLL,total,738300.233143494,4101802.55432098,40604875,1818.25515567649,17.9994093661516
2006,White,Not Hispanic or Latino,us,Deaths,attributable,38089.9797185368,1944525,199200396,19.1214377498209,1.95883209105241
2006,White,Not Hispanic or Latino,us,Deaths,overall,1944525,1944525,199200396,976.165228105269,100
2006,White,Not Hispanic or Latino,us,Deaths,total,684851,1944525,199200396,343.800019353375,35.2194494799501
2006,White,Not Hispanic or Latino,us,YLL,attributable,809661.358001201,40262861.7308215,199200396,406.455697006346,2.01093842612136
2006,White,Not Hispanic or Latino,us,YLL,overall,40262861.7308215,40262861.7308215,199200396,20212.2398043935,100
2006,White,Not Hispanic or Latino,us,YLL,total,12615212.7220611,40262861.7308215,199200396,6332.92552393374,31.3321313482396
2007,American Indian or Alaska Native,All Origins,us,Deaths,attributable,204.534406791823,14367,3829898,5.34046616363734,1.42364033404206
2007,American Indian or Alaska Native,All Origins,us,Deaths,overall,14367,14367,3829898,375.127483812885,100
2007,American Indian or Alaska Native,All Origins,us,Deaths,total,3763,14367,3829898,98.2532694082192,26.1919677037656
2007,American Indian or Alaska Native,All Origins,us,YLL,attributable,5631.57259157644,478955.627603246,3829898,147.042364876987,1.17580257272632
2007,American Indian or Alaska Native,All Origins,us,YLL,overall,478955.627603246,478955.627603246,3829898,12505.7019169504,100
2007,American Indian or Alaska Native,All Origins,us,YLL,total,91624.271829465,478955.627603246,3829898,2392.34235035672,19.1300125834129
2007,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,9.17582100623544,626,1327365,0.691280921693388,1.4657861032325
2007,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,626,626,1327365,47.1611048957898,100
2007,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,119,626,1327365,8.96513016389614,19.0095846645367
2007,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,278.329730851502,26358.464792218,1327365,20.9685904669403,1.05594059838293
2007,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,26358.464792218,26358.464792218,1327365,1985.77367884629,100
2007,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,3259.332148985,26358.464792218,1327365,245.549050109427,12.3654096499098
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,189.734189719273,13711,2502533,7.58168582469335,1.38381000451662
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,13711,13711,2502533,547.884883036507,100
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3638,13711,2502533,145.372708371878,26.533440303406
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,5152.64945815545,451212.871372674,2502533,205.897363117907,1.14195533529
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,451212.871372674,451212.871372674,2502533,18030.2466090427,100
2007,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,88158.00697333,451212.871372674,2502533,3522.75102759204,19.5380080149613
2007,Asian or Pacific Islander,All Origins,us,Deaths,attributable,962.11182353954,45601,15559373,6.18348710799298,2.10984808126914
2007,Asian or Pacific Islander,All Origins,us,Deaths,overall,45601,45601,15559373,293.077362436134,100
2007,Asian or Pacific Islander,All Origins,us,Deaths,total,14728,45601,15559373,94.6567705523867,32.2975373347076
2007,Asian or Pacific Islander,All Origins,us,YLL,attributable,23022.1892016069,1134981.76100997,15559373,147.963476430618,2.02841930967423
2007,Asian or Pacific Islander,All Origins,us,YLL,overall,1134981.76100997,1134981.76100997,15559373,7294.52119317386,100
2007,Asian or Pacific Islander,All Origins,us,YLL,total,295316.517670746,1134981.76100997,15559373,1897.99754572852,26.0194945694948
2007,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,12.4680272074044,759,704672,1.76933767872208,1.64269133167384
2007,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,759,759,704672,107.709686208619,100
2007,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,192,759,704672,27.2467190409155,25.296442687747
2007,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,333.820796618549,26565.844655182,704672,47.3725075806261,1.25657889275293
2007,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,26565.844655182,26565.844655182,704672,3769.95888231433,100
2007,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,4480.124891003,26565.844655182,704672,635.774500902973,16.8642290473121
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,974.665819111815,44756,14854701,6.56132909785135,2.17773219034725
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,44756,44756,14854701,301.291826742255,100
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,14510,44756,14854701,97.6795157304075,32.4202341585486
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,23069.5332129827,1105722.60989773,14854701,155.301228971103,2.08637618571592
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1105722.60989773,1105722.60989773,14854701,7443.58711695191,100
2007,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,290243.421187933,1105722.60989773,14854701,1953.88262064604,26.2492074042674
2007,Black or African American,All Origins,us,Deaths,attributable,6504.67057140216,289540,40451108,16.0803273210765,2.24655335062588
2007,Black or African American,All Origins,us,Deaths,overall,289540,289540,40451108,715.777674124526,100
2007,Black or African American,All Origins,us,Deaths,total,79306,289540,40451108,196.053962230157,27.3903433031706
2007,Black or African American,All Origins,us,YLL,attributable,175555.001488327,8600414.94337572,40451108,433.993060185959,2.04123873841163
2007,Black or African American,All Origins,us,YLL,overall,8600414.94337572,8600414.94337572,40451108,21261.2592549399,100
2007,Black or African American,All Origins,us,YLL,total,1871026.37427136,8600414.94337572,40451108,4625.40203910201,21.7550709656454
2007,Black or African American,Hispanic or Latino,us,Deaths,attributable,38.18432015521,2133,2266409,1.68479388121076,1.79016972129442
2007,Black or African American,Hispanic or Latino,us,Deaths,overall,2133,2133,2266409,94.1136396828639,100
2007,Black or African American,Hispanic or Latino,us,Deaths,total,549,2133,2266409,24.2233418593025,25.7383966244726
2007,Black or African American,Hispanic or Latino,us,YLL,attributable,976.850651473483,79946.327256369,2266409,43.1012518690794,1.22188308706284
2007,Black or African American,Hispanic or Latino,us,YLL,overall,79946.327256369,79946.327256369,2266409,3527.44483702496,100
2007,Black or African American,Hispanic or Latino,us,YLL,total,11883.016261793,79946.327256369,2266409,524.310319178621,14.8637425502825
2007,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,6608.91258529614,286335,38184699,17.3077509012082,2.30810504663982
2007,Black or African American,Not Hispanic or Latino,us,Deaths,overall,286335,286335,38184699,749.868422427528,100
2007,Black or African American,Not Hispanic or Latino,us,Deaths,total,78454,286335,38184699,205.459260003595,27.3993748581207
2007,Black or African American,Not Hispanic or Latino,us,YLL,attributable,177018.428043119,8483585.75200163,38184699,463.584715027134,2.08659914825937
2007,Black or African American,Not Hispanic or Latino,us,YLL,overall,8483585.75200163,8483585.75200163,38184699,22217.2387741007,100
2007,Black or African American,Not Hispanic or Latino,us,YLL,total,1851699.40826068,8483585.75200163,38184699,4849.32304497328,21.8268484858986
2007,White,All Origins,us,Deaths,attributable,41832.4131562578,2074003,241390828,17.3297442586583,2.01698903792607
2007,White,All Origins,us,Deaths,overall,2074003,2074003,241390828,859.188817232111,100
2007,White,All Origins,us,Deaths,total,703574,2074003,241390828,291.466749515437,33.923480342121
2007,White,All Origins,us,YLL,attributable,898146.200272067,44308997.3945681,241390828,372.071386354442,2.02700637135647
2007,White,All Origins,us,YLL,overall,44308997.3945681,44308997.3945681,241390828,18355.7087738926,100
2007,White,All Origins,us,YLL,total,13080970.161056,44308997.3945681,241390828,5419.00049369565,29.5221533553807
2007,White,Hispanic or Latino,us,Deaths,attributable,2254.9610164179,131974,41898407,5.38197315334184,1.70864035068869
2007,White,Hispanic or Latino,us,Deaths,overall,131974,131974,41898407,314.985722488208,100
2007,White,Hispanic or Latino,us,Deaths,total,34607,131974,41898407,82.5974123550807,26.222589297892
2007,White,Hispanic or Latino,us,YLL,attributable,57024.5127305278,4156372.82202314,41898407,136.101863563757,1.37197780787073
2007,White,Hispanic or Latino,us,YLL,overall,4156372.82202314,4156372.82202314,41898407,9920.12135932314,100
2007,White,Hispanic or Latino,us,YLL,total,733441.290513233,4156372.82202314,41898407,1750.52309390482,17.6461862763366
2007,White,Not Hispanic or Latino,us,Deaths,attributable,39521.2959571257,1939525,199492421,19.8109260286764,2.037679120255
2007,White,Not Hispanic or Latino,us,Deaths,overall,1939525,1939525,199492421,972.229917446337,100
2007,White,Not Hispanic or Latino,us,Deaths,total,668120,1939525,199492421,334.909966328997,34.4476095951328
2007,White,Not Hispanic or Latino,us,YLL,attributable,839770.291110839,40080856.934193,199492421,420.95348129082,2.09519046084674
2007,White,Not Hispanic or Latino,us,YLL,overall,40080856.934193,40080856.934193,199492421,20091.4183773393,100
2007,White,Not Hispanic or Latino,us,YLL,total,12328899.3049883,40080856.934193,199492421,6180.13418413938,30.7600691403144
2008,American Indian or Alaska Native,All Origins,us,Deaths,attributable,185.808442554618,14773,3983929,4.66394964756195,1.25775700639422
2008,American Indian or Alaska Native,All Origins,us,Deaths,overall,14773,14773,3983929,370.814841328749,100
2008,American Indian or Alaska Native,All Origins,us,Deaths,total,3886,14773,3983929,97.5418989645649,26.3047451431666
2008,American Indian or Alaska Native,All Origins,us,YLL,attributable,5134.05685929375,491580.077147423,3983929,128.869185653001,1.04439888798709
2008,American Indian or Alaska Native,All Origins,us,YLL,overall,491580.077147423,491580.077147423,3983929,12339.0772563322,100
2008,American Indian or Alaska Native,All Origins,us,YLL,total,96035.428808653,491580.077147423,3983929,2410.57079101191,19.5360701690627
2008,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,7.7420305212391,610,1455459,0.531930512727538,1.26918533135067
2008,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,610,610,1455459,41.9111771612941,100
2008,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,117,610,1455459,8.03870119323183,19.1803278688525
2008,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,217.492821714822,25489.524707758,1455459,14.9432462003273,0.853263543390536
2008,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,25489.524707758,25489.524707758,1455459,1751.30489472792,100
2008,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,2955.007102066,25489.524707758,1455459,203.029223225525,11.593025511247
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,170.902353257687,14122,2528470,6.75912125742791,1.21018519514012
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,14122,14122,2528470,558.519579033961,100
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3760,14122,2528470,148.706530035951,26.6251239201246
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4671.8877591185,464610.587238565,2528470,184.771334408496,1.0055491388791
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,464610.587238565,464610.587238565,2528470,18375.1670867586,100
2008,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,92891.450392605,464610.587238565,2528470,3673.82054731142,19.9933994067397
2008,Asian or Pacific Islander,All Origins,us,Deaths,attributable,968.783437932998,47900,16094699,6.01927030715516,2.02251239651983
2008,Asian or Pacific Islander,All Origins,us,Deaths,overall,47900,47900,16094699,297.613518587704,100
2008,Asian or Pacific Islander,All Origins,us,Deaths,total,15723,47900,16094699,97.6905501618887,32.8246346555324
2008,Asian or Pacific Islander,All Origins,us,YLL,attributable,22708.9272733494,1167548.13589129,16094699,141.09569413724,1.94500993794262
2008,Asian or Pacific Islander,All Origins,us,YLL,overall,1167548.13589129,1167548.13589129,16094699,7254.24026812364,100
2008,Asian or Pacific Islander,All Origins,us,YLL,total,312065.541152498,1167548.13589129,16094699,1938.93368961108,26.7282805358831
2008,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,14.1688386184494,863,758518,1.86796339947759,1.64181212264767
2008,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,863,863,758518,113.774491838032,100
2008,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,230,863,758518,30.3222863531254,26.6512166859791
2008,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,362.494433353918,29655.026337858,758518,47.7898261285715,1.22237097085681
2008,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,29655.026337858,29655.026337858,758518,3909.60087141742,100
2008,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,5063.878920886,29655.026337858,758518,667.601681289831,17.0759548927508
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,980.03519163238,46954,15336181,6.39034705988655,2.08722407384329
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,46954,46954,15336181,306.1648789878,100
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,15454,46954,15336181,100.768242106689,32.9130638497253
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,22711.6984062274,1135320.50200222,15336181,148.092268904673,2.00046580381254
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1135320.50200222,1135320.50200222,15336181,7402.88929820419,100
2008,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,306059.55493714,1135320.50200222,15336181,1995.6699450609,26.9579871408453
2008,Black or African American,All Origins,us,Deaths,attributable,5677.18547860071,289049,41048959,13.8302788107263,1.96409102906452
2008,Black or African American,All Origins,us,Deaths,overall,289049,289049,41048959,704.156711988725,100
2008,Black or African American,All Origins,us,Deaths,total,79506,289049,41048959,193.685788718783,27.5060629858605
2008,Black or African American,All Origins,us,YLL,attributable,152629.051275159,8475389.83917894,41048959,371.821977934102,1.80084992161192
2008,Black or African American,All Origins,us,YLL,overall,8475389.83917894,8475389.83917894,41048959,20647.0274658584,100
2008,Black or African American,All Origins,us,YLL,total,1870668.30782321,8475389.83917894,41048959,4557.16381948495,22.0717671200884
2008,Black or African American,Hispanic or Latino,us,Deaths,attributable,32.6441032140227,2107,2397226,1.361744917418,1.54931671637507
2008,Black or African American,Hispanic or Latino,us,Deaths,overall,2107,2107,2397226,87.8932566224461,100
2008,Black or African American,Hispanic or Latino,us,Deaths,total,508,2107,2397226,21.1911601159006,24.1101091599431
2008,Black or African American,Hispanic or Latino,us,YLL,attributable,856.373652799804,80278.158499585,2397226,35.7235259754318,1.06675796855035
2008,Black or African American,Hispanic or Latino,us,YLL,overall,80278.158499585,80278.158499585,2397226,3348.79391845345,100
2008,Black or African American,Hispanic or Latino,us,YLL,total,11297.310780195,80278.158499585,2397226,471.265987445281,14.0727079336946
2008,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,5757.24405892711,285502,38651733,14.8951770388332,2.01653370516743
2008,Black or African American,Not Hispanic or Latino,us,Deaths,overall,285502,285502,38651733,738.652520444556,100
2008,Black or African American,Not Hispanic or Latino,us,Deaths,total,78598,285502,38651733,203.349226281781,27.5297546076735
2008,Black or African American,Not Hispanic or Latino,us,YLL,attributable,153614.777402471,8348455.08604854,38651733,397.433091557554,1.8400383761923
2008,Black or African American,Not Hispanic or Latino,us,YLL,overall,8348455.08604854,8348455.08604854,38651733,21599.1740552708,100
2008,Black or African American,Not Hispanic or Latino,us,YLL,total,1849614.79237294,8348455.08604854,38651733,4785.33470251629,22.1551745000571
2008,White,All Origins,us,Deaths,attributable,36726.1855810794,2120115,242966379,15.1157480027636,1.73227327673638
2008,White,All Origins,us,Deaths,overall,2120115,2120115,242966379,872.596039306327,100
2008,White,All Origins,us,Deaths,total,718419,2120115,242966379,295.686589624814,33.8858505316929
2008,White,All Origins,us,YLL,attributable,783787.163979596,44863561.3381976,242966379,322.590791040927,1.74704624555132
2008,White,All Origins,us,YLL,overall,44863561.3381976,44863561.3381976,242966379,18464.9256917138,100
2008,White,All Origins,us,YLL,total,13316352.8775194,44863561.3381976,242966379,5480.73891224244,29.6818898908537
2008,White,Hispanic or Latino,us,Deaths,attributable,2127.94777438187,135652,43182582,4.92779189160543,1.56868146019363
2008,White,Hispanic or Latino,us,Deaths,overall,135652,135652,43182582,314.135917115841,100
2008,White,Hispanic or Latino,us,Deaths,total,35680,135652,43182582,82.6259068992215,26.3025978238434
2008,White,Hispanic or Latino,us,YLL,attributable,53430.3849632973,4163086.18926196,43182582,123.731334460958,1.28343211104091
2008,White,Hispanic or Latino,us,YLL,overall,4163086.18926196,4163086.18926196,43182582,9640.66064706821,100
2008,White,Hispanic or Latino,us,YLL,total,754815.484757378,4163086.18926196,43182582,1747.96283547236,18.1311519973886
2008,White,Not Hispanic or Latino,us,Deaths,attributable,34522.3411702833,1980955,199783797,17.2798503625813,1.74271203385656
2008,White,Not Hispanic or Latino,us,Deaths,overall,1980955,1980955,199783797,991.549379752754,100
2008,White,Not Hispanic or Latino,us,Deaths,total,681572,1980955,199783797,341.15479344904,34.4062333571434
2008,White,Not Hispanic or Latino,us,YLL,attributable,728570.562161681,40607172.7387209,199783797,364.679505096042,1.79419179672894
2008,White,Not Hispanic or Latino,us,YLL,overall,40607172.7387209,40607172.7387209,199783797,20325.5586030938,100
2008,White,Not Hispanic or Latino,us,YLL,total,12536414.2142742,40607172.7387209,199783797,6274.99046595568,30.8724133416956
2009,American Indian or Alaska Native,All Origins,us,Deaths,attributable,164.44697381666,14959,4141215,3.97098372860768,1.09931796120503
2009,American Indian or Alaska Native,All Origins,us,Deaths,overall,14959,14959,4141215,361.222491466876,100
2009,American Indian or Alaska Native,All Origins,us,Deaths,total,3971,14959,4141215,95.8897328441049,26.5458921050872
2009,American Indian or Alaska Native,All Origins,us,YLL,attributable,4589.76420625332,499853.041535306,4141215,110.831343126433,0.918222722453742
2009,American Indian or Alaska Native,All Origins,us,YLL,overall,499853.041535306,499853.041535306,4141215,12070.2026225469,100
2009,American Indian or Alaska Native,All Origins,us,YLL,total,99597.26416939,499853.041535306,4141215,2405.02519597244,19.9253092195809
2009,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,attributable,8.08636041510319,673,1589064,0.508875691293944,1.2015394376082
2009,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,overall,673,673,1589064,42.3519757542805,100
2009,American Indian or Alaska Native,Hispanic or Latino,us,Deaths,total,137,673,1589064,8.62142745666631,20.3566121842496
2009,American Indian or Alaska Native,Hispanic or Latino,us,YLL,attributable,229.284626490226,26685.867760899,1589064,14.4289107606884,0.859198691024698
2009,American Indian or Alaska Native,Hispanic or Latino,us,YLL,overall,26685.867760899,26685.867760899,1589064,1679.34505853125,100
2009,American Indian or Alaska Native,Hispanic or Latino,us,YLL,total,3558.802961183,26685.867760899,1589064,223.955923813201,13.3359087029483
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,attributable,149.564314447377,14259,2552151,5.86032387767719,1.04891166594696
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,overall,14259,14259,2552151,558.70518633106,100
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,Deaths,total,3824,14259,2552151,149.834394594991,26.8181499403885
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,attributable,4126.02092539633,472189.584280479,2552151,161.668370147234,0.873806001393179
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,overall,472189.584280479,472189.584280479,2552151,18501.6319285371,100
2009,American Indian or Alaska Native,Not Hispanic or Latino,us,YLL,total,95768.429157633,472189.584280479,2552151,3752.4593630092,20.2817750212692
2009,Asian or Pacific Islander,All Origins,us,Deaths,attributable,849.735710028834,49217,16609031,5.1161064726102,1.72650854385443
2009,Asian or Pacific Islander,All Origins,us,Deaths,overall,49217,49217,16609031,296.326739350417,100
2009,Asian or Pacific Islander,All Origins,us,Deaths,total,15795,49217,16609031,95.098865189667,32.0925696405714
2009,Asian or Pacific Islander,All Origins,us,YLL,attributable,20040.25653247,1190486.14145425,16609031,120.658794197386,1.6833674777591
2009,Asian or Pacific Islander,All Origins,us,YLL,overall,1190486.14145425,1190486.14145425,16609031,7167.70377184706,100
2009,Asian or Pacific Islander,All Origins,us,YLL,total,316924.377140091,1190486.14145425,16609031,1908.14489502784,26.6214251560249
2009,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,attributable,11.2682675964558,943,815036,1.38254845141268,1.19493823928482
2009,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,overall,943,943,815036,115.700410779401,100
2009,Asian or Pacific Islander,Hispanic or Latino,us,Deaths,total,209,943,815036,25.6430390804823,22.1633085896076
2009,Asian or Pacific Islander,Hispanic or Latino,us,YLL,attributable,327.25163213319,34658.062177204,815036,40.1518009183877,0.944229456511382
2009,Asian or Pacific Islander,Hispanic or Latino,us,YLL,overall,34658.062177204,34658.062177204,815036,4252.33513331976,100
2009,Asian or Pacific Islander,Hispanic or Latino,us,YLL,total,5117.789132472,34658.062177204,815036,627.921850381087,14.7665184115175
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,attributable,860.648261779097,48146,15793995,5.44921194276114,1.78757998957151
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,overall,48146,48146,15793995,304.83737648391,100
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,Deaths,total,15557,48146,15793995,98.4994613459103,32.3121339259752
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,attributable,20028.574020787,1151595.03522879,15793995,126.811323042631,1.73920288018678
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,overall,1151595.03522879,1151595.03522879,15793995,7291.34734580317,100
2009,Asian or Pacific Islander,Not Hispanic or Latino,us,YLL,total,311080.057140646,1151595.03522879,15793995,1969.60969748722,27.0129731046335
2009,Black or African American,All Origins,us,Deaths,attributable,4634.99084219323,286593,41632450,11.1331205398511,1.61727287204964
2009,Black or African American,All Origins,us,Deaths,overall,286593,286593,41632450,688.38850464001,100
2009,Black or African American,All Origins,us,Deaths,total,77749,286593,41632450,186.75095988826,27.1287156350644
2009,Black or African American,All Origins,us,YLL,attributable,125409.052145983,8391601.80918671,41632450,301.22909448275,1.49445904366782
2009,Black or African American,All Origins,us,YLL,overall,8391601.80918671,8391601.80918671,41632450,20156.3967750798,100
2009,Black or African American,All Origins,us,YLL,total,1852073.67803956,8391601.80918671,41632450,4448.63004228568,22.0705619755695
2009,Black or African American,Hispanic or Latino,us,Deaths,attributable,28.469993638387,2035,2527635,1.12634908277449,1.39901688640723
2009,Black or African American,Hispanic or Latino,us,Deaths,overall,2035,2035,2527635,80.5100419957787,100
2009,Black or African American,Hispanic or Latino,us,Deaths,total,524,2035,2527635,20.7308412804855,25.7493857493858
2009,Black or African American,Hispanic or Latino,us,YLL,attributable,792.218999278048,76230.858454817,2527635,31.342302163012,1.03923662324701
2009,Black or African American,Hispanic or Latino,us,YLL,overall,76230.858454817,76230.858454817,2527635,3015.89661698849,100
2009,Black or African American,Hispanic or Latino,us,YLL,total,12078.318225338,76230.858454817,2527635,477.85056882572,15.8443948686436
2009,Black or African American,Not Hispanic or Latino,us,Deaths,attributable,4696.8621130925,282959,39104815,12.0109559733053,1.6599090727252
2009,Black or African American,Not Hispanic or Latino,us,Deaths,overall,282959,282959,39104815,723.591199702645,100
2009,Black or African American,Not Hispanic or Latino,us,Deaths,total,76800,282959,39104815,196.395252093636,27.1417413830272
