Year,Gender.Code,Race,min_age,max_age,Hispanic.Origin,nation,rural_urban_class,label_cause,attr,Deaths,Education,source
2009,A,White,110,110,Not Hispanic or Latino,us,666,all-cause,overall,23,666,nvss
2009,A,White,110,110,Not Hispanic or Latino,us,666,cvd_ihd,total,3,666,nvss
2009,A,White,110,110,Not Hispanic or Latino,us,666,cvd_stroke,total,1,666,nvss
2009,A,White,110,110,Not Hispanic or Latino,us,666,ncd_lri,total,17,666,nvss
2009,A,White,111,111,Hispanic or Latino,us,666,all-cause,overall,1,666,nvss
2009,A,White,111,111,Hispanic or Latino,us,666,cvd_stroke,total,1,666,nvss
2009,A,White,111,111,Hispanic or Latino,us,666,ncd_lri,total,1,666,nvss
2009,A,White,111,111,Not Hispanic or Latino,us,666,all-cause,overall,11,666,nvss
2009,A,White,111,111,Not Hispanic or Latino,us,666,cvd_ihd,total,6,666,nvss
2009,A,White,111,111,Not Hispanic or Latino,us,666,ncd_lri,total,10,666,nvss
2009,A,White,112,112,Not Hispanic or Latino,us,666,all-cause,overall,7,666,nvss
2009,A,White,112,112,Not Hispanic or Latino,us,666,cvd_ihd,total,1,666,nvss
2009,A,White,112,112,Not Hispanic or Latino,us,666,ncd_lri,total,7,666,nvss
2009,A,White,114,114,Not Hispanic or Latino,us,666,all-cause,overall,1,666,nvss
2009,A,White,114,114,Not Hispanic or Latino,us,666,ncd_lri,total,1,666,nvss
2009,A,White,115,115,Hispanic or Latino,us,666,all-cause,overall,1,666,nvss
2009,A,White,115,115,Hispanic or Latino,us,666,ncd_lri,total,1,666,nvss
2009,A,White,122,122,Not Hispanic or Latino,us,666,all-cause,overall,1,666,nvss
2009,A,White,122,122,Not Hispanic or Latino,us,666,cvd_ihd,total,1,666,nvss
2009,A,White,122,122,Not Hispanic or Latino,us,666,ncd_lri,total,1,666,nvss
