Year,Region,Ethnicity,Gender.Code,Education,rural_urban_class,source,measure1,measure2,scenario,lower,mean,upper,method,attr,min_age,max_age,agr_by,measure3
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,absolute number,A,4365018.77792968,5721270.00621121,7021145.37249971,burnett,attributable,25,150,nation,value
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1859.90998281991,2437.80101308232,2991.6706052146,burnett,attributable,25,150,nation,value
1990,United States,"All, All Origins",All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,2753.00401929269,3608.38752909757,4428.21495482725,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,122.194393866841,160.125330347014,196.463318510105,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,37.8162733334915,49.5550005887913,60.8007480349639,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,32.9895799620524,43.2300306279955,53.0404231364501,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,3579.26042327659,4690.31548451981,5754.71065665332,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,877.186211650566,1149.47770901385,1410.33404756667,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,966.315181917152,1266.27362211424,1553.63500205271,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,62.5710253990215,82.2970268563776,101.341341884828,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,19.5729361324187,25.7434561808062,31.7007368767905,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,19.2252346346655,25.2861390868939,31.1375922562099,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,1754.90025568362,2308.14618349721,2842.27317118232,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,462.165557393549,607.866836868305,748.533006459958,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,539.201155180041,709.188504836865,873.301472420004,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,16.0064347910499,21.1108593094747,26.0674349817797,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,4.57720976855128,6.03687408940499,7.45425946484936,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,4.8813946610014,6.43806302075733,7.94964272851136,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,409.81950104122,540.510234896153,667.415532385192,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,102.696432948262,135.446148743125,167.247274217268,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,124.980406347293,164.836442923193,203.5380557247,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,511.74392582444,672.418499187855,827.23344763251,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,53.2875281379325,70.0184562781339,86.1392258761835,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,48.1399849133978,63.254715440429,77.8182283741437,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,absolute number,A,13935.0323104357,18310.2779328972,22525.9631610885,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1190.81082863725,1564.69513325226,1924.94428861997,burnett,attributable,25,150,nation,value
1990,United States,American Indian or Alaska Native,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,1310.87485623077,1722.45621094521,2119.02764646897,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,1385.86694641437,1811.91284434825,2218.08936107513,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,57.383861597248,75.0249193512896,91.8432561189079,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,42.251693245646,55.2407905285001,67.6241189805794,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,33951.8701482448,44389.419756646,54340.1963365027,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1095.45876637376,1432.22681974048,1753.28911731157,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,1035.10947160633,1353.32482801654,1656.6996654754,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,282.912301798807,371.705025672187,457.249423318402,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,33.0448745893774,43.4160900020308,53.4078926704537,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,32.093399392737,42.1659919676048,51.8700963915385,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,absolute number,A,6499.39321582548,8539.24381082617,10504.4700458772,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,650.377445711755,854.500011550643,1051.15511096608,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,small-medium metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,737.287212184466,968.686622640027,1191.62069110422,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,absolute number,A,0.287403145399262,0.378604741707663,0.466955871855131,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,0.166813656329967,0.219748608458619,0.271029101719434,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,0.207424432655828,0.273246396243929,0.337011123035213,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,absolute number,A,6.89807461840123,9.08703958529012,11.2075894057545,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,3.89808232106151,5.13506018965264,6.33337685384643,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,non metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,4.97847444276133,6.55829297860111,8.08873497434614,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,absolute number,A,1881.0051245825,2461.07211348846,3014.97283060856,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,55.2599436515104,72.3010822970839,88.5735113386486,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",A,42.5771178964765,55.7071090122556,68.2448186801121,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,absolute number,A,45072.8639714549,58972.4967494852,72245.1302740681,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,1050.7654965034,1374.80202869429,1684.22158020533,burnett,attributable,25,150,nation,value
1990,United States,Asian or Pacific Islander,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",A,1020.23786015492,1334.8602371882,1635.29029715325,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,absolute number,A,16273.9866613024,21286.7437068889,26070.1619782056,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",A,126.385783120391,165.315471216129,202.464086168009,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,Deaths,"crude rate per 100,000",A,143.836677811079,188.141637322059,230.419599510824,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,absolute number,A,443409.216103291,579989.312815861,710320.730072225,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",A,3054.9177213685,3995.90167632594,4893.83465058056,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,large metro,National Vital Statistics System,YLL,"crude rate per 100,000",A,3919.04638257876,5126.20156680696,6278.12816369558,burnett,attributable,25,150,nation,value
1990,United States,Black or African American,All genders,666,small-medium metro,National Vital Statistics System,Deaths,absolute number,A,3571.38338605339,4678.87169514065,5739.23562897562,burnett,attributable,25,150,nation,value
